fundRUNSeries,netPatrimony,providedFlow,rescuedFlow
8937-0INSTITUCIO,234718972.52328768,0.0,83244.51139674301
8937-0K,11661011.794520548,0.0,0.0
8937-0LARGOPLAZO,35515747.41369863,2657.463004035534,3537.887294970384
8937-0LIQUIDEZ,383198662.17808217,726937.0421140962,887654.4429709454
8937-0PATRIMONIA,0.0,0.0,0.0
8940-0A,6987454889.4140005,24081135.94277579,14910576.077247418
8940-0B,2983475738.9438357,8069251.300371508,3452807.2843965166
8940-0D,4764436739.732414,8384256.381973506,10222576.248105418
8940-0FO,2428692332.439515,240991.67183005746,1164363.1472765256
8940-0GP,409139140.4330247,2117342.5360369985,0.0
8940-0H,10831590236.305296,21402790.588722467,15240240.763515672
8940-0I-APV,1298408690.6956336,5409617.147076574,1496705.8829824647
8940-0J,428661081.5753477,2942108.955234578,1945285.9282041432
8940-0S,23116555013.62375,47306615.86030046,50346517.362972215
8941-9AP,918561000.8273972,12015609.726270093,2747355.5640886677
8941-9APV,235119412.68435755,3981517.162155366,2888749.9635667587
8941-9BCI,9317061308.780823,0.0,21615195.724136867
8941-9BP,3468076860.94,49678112.368753664,28548328.559854504
8941-9CLASI,65847019377.12329,326504425.94064885,239823279.32438055
8941-9FAMIL,0.0,0.0,0.0
8944-3APV,306504185.6821918,188589.55679852035,268471.1371108296
8944-3CLASICA,611256303.5917808,65721.8218088667,288651.3369731392
8944-3D,335665879.15068495,698041.6974090396,589470.2057240284
8944-3E,0.0,0.0,0.0
8944-3G,155284275.80547947,438735.7533001091,580954.9463833019
8944-3INSTITUCIO,142698599.52054796,2602739.7260726714,2678552.0428807666
8944-3LARGOPLAZO,24792293.597260274,17315.070680055727,7516.6813663391495
8944-3LIQUIDEZ,361857785.04657537,860123.6439168956,789515.0917056852
8945-1B,18699113980.012592,131534704.42173073,114510901.09536773
8945-1F,14920472129.088482,168390201.22992066,180558055.91060457
8945-1I,40351914687.65009,481780346.3402579,499775052.3576087
8945-1IM,184971740.34477085,2427355.2121518026,3449649.7071627304
8946-KA,382098795.33398485,3801360.1234379467,3280711.8769783094
8946-KB-APV/APVC,76006729.29106028,384889.4012210477,33855.10987838874
8946-KC,0.0,0.0,0.0
8946-KCUI,74430534.88532412,1049362.1813435848,310910.9400659859
8946-KD,759763.6453852056,32470.600473619375,0.0
8946-KZ,620760531.6636225,3010380.839459161,7167678.832357257
8948-6A,146724009.25844234,268343.31795478956,985377.6488383948
8948-6B-APV/APVC,77502630.91708523,71786.16725281873,34551.15484385325
8948-6CUI,9307009.724319296,242074.0423911437,0.0
8948-6D,0.0,0.0,0.0
8948-6Z,1599894652.8356152,5210969.290870771,2225129.940932702
8950-8A,31426117730.983562,111834166.85088724,174499203.90698984
8950-8B,1063297198.2767123,601810.9815626565,1701678.8965293735
8950-8B-APV,1929432980.2657535,3237858.9835395245,6022959.018918165
8950-8C,8076052204.506849,52655302.8458546,91191258.68621708
8950-8C-APV,0.0,0.0,0.0
8950-8F,0.0,0.0,0.0
8950-8F-APV,0.0,0.0,0.0
8950-8I,20735484976.07397,79130939.68621562,200390450.06258404
8950-8I-APV,132355852.17534247,647181.3589041096,609957.8169928372
8952-4A,8472367961.221918,514542244.30003405,522382635.5413712
8952-4B,3205105763.4575343,1558973458.3430684,1557701804.1409755
8952-4C,1690227594.619178,4603855.942681187,3641014.1135194534
8952-4V,10809822705.89315,3542793493.756231,3572423895.68095
8956-7A,4318420978.630137,20345746.258509785,23962849.44845606
8956-7AC,755668813.1239614,5191593.1804781305,1574546.4206605377
8956-7AC-APV,2870349975.0931506,16372322.899038069,5432513.381651
8956-7B,2867511319.9369864,7133429.597961269,10091570.741593128
8956-7C,7864361488.624658,8358164.726332165,13105901.229155425
8956-7D,3259343483.0383563,9998105.151823826,14524496.30726785
8956-7E,1300817343.5150685,5833136.516595791,5865545.846391414
8956-7F,6099308321.589041,55823481.45904766,66430641.14212869
8956-7H,325840841.84931505,5150596.38680386,6090971.635971313
8956-7I,684147892.8812109,6491890.369964767,7714973.86410455
8956-7M,12381227.153424658,218526.6328500588,0.0
8956-7SURA,14554658322.10137,52424657.53484559,59678094.446422264
8957-5A,160434356312.37823,1239719154.352462,474640690.09942275
8957-5BCH,2806774846.075261,19568759.56695354,0.0
8957-5UNICA,43640863546.66796,204186100.39588663,48042188.015966505
8959-1APV,1031424067.6739726,1114966.0244518148,774828.1147091077
8959-1D1,21358738367.353424,102288557.46086359,76445013.2930305
8959-1F1,48680800859.55342,69861838.62668984,89966361.35056835
8959-1F2,40862606190.66027,60385487.3863059,85175941.78167623
8959-1F3,30406550652.632877,57631707.156301744,87086633.76575452
8959-1F4,28724423054.410957,55766843.991644286,97667293.33364859
8959-1F5,47089460051.841095,114187260.15857449,203259891.76762018
8959-1IT,1195143412.9835618,7287671.233101398,16491464.842873555
8959-1S,1210427920.6383562,2060884.1098402403,135658.1152064137
8966-4A,489373045.59178084,23150.685093909782,90795.57350835025
8966-4VIVIENDA,68481971.05753425,5640.780074450357,3921.749849098
8967-2ALPAT,2284055209.040278,5890607.9030276155,2160632.305917761
8967-2BCI,6378200245.854482,27419396.011082824,468043.5751785806
8967-2BPRIV,1552200221.1160233,1033592.0505175685,170434.95563830965
8967-2CLASI,7051316909.543295,8201762.410066101,2158377.6714677843
8967-2INSTI,87178009.17476828,0.0,0.0
8970-2UNICA,117846737.27945206,0.0,326720.01030125126
8971-0APV,577915923.5534247,307157.7141728037,238464.7528276844
8971-0APV2,10193674.914285714,331148.4422362966,85569.64657589757
8971-0F1,4747146498.383562,5644974.061236094,7137710.476926888
8971-0F2,928110488.0986302,2398873.805083251,4215686.8774227705
8971-0F3,704817648.0328767,1562426.8463181637,1178692.1760183899
8971-0F4,515784360.5068493,2874582.607906841,76712.32854636
8971-0F5,1079810579.8273973,3908348.0249821804,1306306.3813838
8971-0IT,622008.6575342466,123287.67112319864,128869.19318854109
8971-0S,393036803.92876714,189123.28731381468,215726.0272171635
8971-0S-APV,1044777264.309589,875342.4658386861,21917.808491406136
8976-1ALPAT,16774069431.4,107415977.17878965,126572741.13950588
8976-1COLAB,1000032.1818181818,45454.545454545456,0.0
8976-1INVER,480401796.6333333,226259272.2733554,186491933.37061003
8976-1UNICA,22339713751.641792,296598295.7048332,308555288.55536824
8979-6APV,829607909.8520548,2056483.992475778,484002.20989112306
8979-6F1,4755549063.353425,7803580.332992534,3043288.8772306023
8979-6F2,621035641.7589041,1089284.591185994,1999230.9941874149
8979-6F3,148284376.6547945,1115782.333864955,1254145.814796045
8979-6F4,32025103.002739727,103027.47138506449,46915.74273654148
8979-6F5,87611769.65753424,5479.452067453836,297402.7563807692
8979-6IT,153741227.82465753,10153424.657524982,10254161.911413077
8979-6S,492298263.2191781,1809898.5193317188,141882.47146105216
8980-KA,1062149841.8739727,6930323.909481351,2877374.4482891797
8980-KAC,147500.33698630138,0.0,0.0
8980-KAC-APV,0.0,0.0,0.0
8980-KB,538577447.6712328,2321012.543226576,881513.0171749064
8980-KC,1806469453.9287672,4049858.859823196,1457393.0675312781
8980-KD,719384628.0109589,4181827.3224421376,2553703.9601360247
8980-KE,881865014.8328767,7373163.375426777,1294550.2501521388
8980-KF,770211517.980822,5967491.197921983,3761713.5211212654
8980-KH,257333249.59726027,2323760.7850466357,352309.61982113303
8980-KI,1209731969.30137,2374821.5999154374,0.0
8980-KM,674515.2493150685,14606.17532420348,0.0
8982-6A,531088774.97534245,459784.83444333577,383981.94399475545
8982-6AC,6586797420.642858,92034280.9919077,27730670.345400423
8982-6B,1175584773.4164383,1403336.4127998569,1067901.7693445669
8982-6D,445034880.8931507,438892.32577926165,885792.8331090731
8982-6E,1431289407.9863014,984240.7835792153,1510694.164252999
8982-6F,2951456235.0356164,1947533.1172649497,3663016.152757001
8982-6I,9212299835.490412,19329237.72135762,28541678.533130724
8982-6IM,163696024.43013698,13994.709280511204,692053.340655167
8986-9A,12856853402.687672,144667356.51554745,127549109.24170078
8986-9B,5992227105.421918,41502460.97232862,38995074.31779749
8986-9D,0.0,0.0,0.0
8986-9G,0.0,0.0,0.0
8986-9H,3585381555.238356,29662270.835982397,13640709.12737697
8986-9I-APV,1035249305.2986301,4188907.1919818344,4598267.213864424
8986-9S,5464571613.276712,36027397.26026723,84884940.18050104
8986-9V,1457704819.2657535,10444142.6274326,20846049.719524942
8987-7107A,1938336859.1572757,2521769.191272385,2890478.291417501
8987-7A,14886989132.42452,37605357.39709979,28538358.911048193
8987-7APV1,60754916.32075482,118.88364438666027,24392.41218013343
8987-7B,11075196335.759695,10910463.853571158,8475014.12122489
8987-7D,13868269.64558903,0.0,0.0
8987-7G,41897885.54040109,0.0,0.0
8987-7H,3101672532.9344687,4264831.201362116,1467453.574352519
8987-7I-APV,8118461161.692964,4859568.417106853,6213365.9876785185
8987-7J,8911294059.978764,24180119.475374006,24617574.17624781
8987-7S,0.0,0.0,0.0
8987-7V,137044538.7067372,1225319.0570092269,0.0
8991-5APV,72440121.40273973,6067.5255040736165,50958.906920527064
8991-5GLOBA,73510544.4,1602578.0708136293,212638.0709783252
8991-5INVER,435608838.3945205,3061199.4771091035,414796.822748129
8991-5PATRI,233405377.3369863,2593230.323186289,2304192.737510573
8991-5PERSO,7907929990.526028,13219487.177798217,14867713.449512806
8992-3APV,2344687787.4931507,572415.6194480628,880095.2580514642
8992-3APV2,54702707.18439716,1183136.7313500943,155838.06849557752
8992-3F1,13375627130.51233,29080036.588545028,33724921.22854063
8992-3F2,8180902039.227397,16763711.682818517,20970369.466983285
8992-3F3,4143657522.3534245,8645343.887379317,10833604.50763322
8992-3F4,929029589.460274,6605840.520811772,6033155.91405209
8992-3F5,772917929.1041096,949315.0687350351,3228562.4479443426
8992-3IT,0.0,0.0,0.0
8992-3S,186216336.43561643,84246.57550679789,35917.80824706219
8992-3S-APV,5789449712.498631,2463013.698704085,73972.60260969473
8992-3S2,20279979121.80274,2410898.945227533,1853139.684676653
8993-1APV,387612200.80273974,1054687.0063754579,961484.2084917089
8993-1APV2,20381877.72857143,863171.6228332265,534241.4791024999
8993-1F1,5780834975.136987,16676201.625732895,17232213.142584465
8993-1F2,2790139384.709589,5826132.1153358575,9409081.778764775
8993-1F3,1362390639.578082,4539445.728777363,3578576.5983065832
8993-1F4,989103338.0246575,4839426.173349109,2179822.244073488
8993-1F5,378477671.260274,10958.903981968548,0.0
8993-1IT,899400.9753424658,153424.65772388066,151676.05127332124
8993-1S,1906400258.3589041,682191.7805688776,1068219.1778841987
8993-1S-APV,3620333134.3287673,1676712.3283728801,136986.30108449812
8993-1S2,13497852187.082191,9112201.465854643,1449309.885040039
8994-KAPV,1625276518.331507,451537.4269467284,910889.5711690483
8994-KAPV2,39082773.3,1140637.1634317243,29860.792136293072
8994-KF1,17127274539.39726,26350066.4850311,38222632.70174648
8994-KF2,8371263234.126027,7936333.138855301,12181096.752389722
8994-KF3,4237307176.5068493,9942459.115495859,14821914.141943777
8994-KF4,2533986084.841096,2093575.4444673646,4674186.082480628
8994-KF5,4115007992.841096,10958.903951172604,4947538.009179842
8994-KIT,178412.07397260275,35616.4384683309,35972.510924790986
8994-KS,66159494.76986302,190917.80860858844,139178.0823048454
8994-KS-APV,3462118343.39726,2216438.3562169014,84931.50686580216
8994-KS2,7320859999.194521,1499767.6276177524,2615804.182898649
8995-8APV,949074881.7598425,909841.7107376013,1525131.6437449805
8995-8III,590647254.3228346,0.0,4555729.777842361
8995-8PERMA,21169976256.519684,23337220.09767892,27179858.55352879
8996-6APV,1947428383.562992,2543046.6779508037,954009.9311610482
8996-6III,99894173.27952756,0.0,0.0
8996-6PERMA,13675494835.744095,27397620.250141524,26559916.910590224
8997-4APV,546974006.992126,1000129.1873319645,1488998.3939289723
8997-4III,512731172.6417323,0.0,0.0
8997-4PERMA,57952575227.64567,83548608.4695376,73960167.14784542
9003-4A,1824877209.9452055,2754263.4440382877,6809060.839180197
9003-4AC,113669.86301369863,0.0,0.0
9003-4AC-APV,0.0,0.0,0.0
9003-4B,1530012411.550685,513895.1937576561,2731566.8575196546
9003-4C,3568332164.1945205,1197509.881711004,3768311.37595559
9003-4D,2450004508.3452053,992480.9749493803,4072750.0364619796
9003-4E,679270589.9616438,703055.4739803568,1987956.1294080163
9003-4F,3537456790.213699,4237412.739929834,10898177.434083976
9003-4H,717973444.4082192,1670156.0383803619,4222460.38580725
9003-4I,66483391.31506849,0.0,2082021.035607939
9003-4M,118927.07397260274,0.0,0.0
9003-4SURA,5569022036.830137,6904657.534065834,27970720.887084376
9004-2A,1656646949.7174537,10420558.011750357,6961832.29157251
9004-2B-APV/APVC,87678510.13848262,294198.9541869312,3269.1007480671874
9004-2D,252575493.64430758,0.0,438901.54550155863
9004-2Z,16917211.06941619,574530.9213782642,600489.6098669578
9005-0A,2814482233.268493,2421893.664021873,2844337.502360891
9005-0ADC,770181614.4493151,226094.76812341425,457465.5547764445
9005-0B,746481117.3452054,234689.78620319534,630579.1540268512
9005-0B-APV,1980206856.2684932,840718.8841099213,2319663.1638917215
9005-0C,358834474.28219175,3456994.519536795,4349116.335032604
9005-0F,6840155561.79452,0.0,0.0
9005-0F-APV,0.0,0.0,0.0
9005-0I,1780605149.460274,939613.868590157,1319217.6686396322
9005-0I-APV,58288923.128767125,560907.2730822263,15436.502600754768
9006-9A,3270116151.0,8229559.884561406,5342321.5860648295
9006-9ADC,2578591997.5397263,4462394.2706079045,3263048.918652368
9006-9APV,2174870655.2066116,22684473.918128215,3287566.596814304
9006-9B,1968675339.49863,5658288.797131752,3651747.571815739
9006-9B-APV,2073408976.7254097,2516246.14260336,2784452.0188056873
9006-9C,320589308.8767123,2348334.802275298,2794923.2295781663
9006-9DIGITAL,64154234.847058825,1091590.3022298617,0.0
9006-9F,0.0,0.0,0.0
9006-9F-APV,0.0,0.0,0.0
9006-9I,2118355795.1068494,9510527.614582198,2680908.3168169814
9006-9I-APV,181101627.49590164,846327.7780657978,0.0
9007-7APV,130177027.57534246,68000.15225927586,139622.09736933484
9007-7CLASICA,213077335.00821918,323748.641364598,239232.32792021864
9007-7D,205967835.2739726,395084.4008899842,426589.1748495114
9007-7G,96896617.13424657,116103.99129720421,171270.29092329723
9007-7INSTITUCIO,169663931.5041096,0.0,17261.33723144208
9007-7LARGOPLAZO,35184572.693150684,31427.415882807785,49837.99305544616
9007-7LIQUIDEZ,540341634.2082192,6440024.396158835,6816508.4220355805
9019-0UNICA,84148369473.33699,357745609.0082192,301657079.25479454
9021-2APV,633559674.4273973,103288.87740657508,329223.2101439218
9021-2E,10033121905.40274,4377061.699363926,12117604.355189318
9021-2PERSO,10865938149.60822,6539783.8500713175,19109506.95985355
9022-0A,1306047422427.033,139696852809.7287,139525652139.06052
9022-0P,627712746627.1511,456865306609.6887,455773342579.5066
9023-9A,8034446994.60018,25907663.23708107,15382844.045049928
9023-9APV,13469530543.18506,20318346.823510326,9768210.73698391
9023-9F,8782095045.840683,19917578.038296573,11780084.523569964
9023-9I,0.0,0.0,0.0
9023-9LV,41469315546.546005,152360741.2613244,60031805.81499427
