field1,fundRUN,fundName,fundSeries,bloombergCode,APV,aafmCategory,svsCategory,svsCategoryId,currency,fixedRemuneration,variableRemuneration,investmentCommission,rescuedCommission,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021
324,8367-4,SCOTIA RETAIL DOLAR,A,BDEUSDA CI,NO,"Fondos de Deuda < 90 Dias Internacional, Dolar",FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1,D,440.14,0,0,0,582.4539,582.5629,582.6708,582.7801,582.8957,583.0082,583.1211,583.2383,583.3502,583.4751,583.6077,583.7748,583.9579,584.139,584.3304,584.5366,584.7223,584.882,585.0442,585.1938,585.3486,585.5119,585.6787,585.8703,586.0941,586.2895,586.5302,586.7952,587.0707,587.3805,587.7401,588.1187,588.5407,589.0418,589.5608,590.1639,590.7995,591.4257,592.1446,592.876,593.7029,594.6085,595.6106,596.6475,597.6821,598.7945,599.9043,601.1236,602.4292,603.5929,604.8576,606.0701,607.3251,608.545,609.818,611.0887,612.2961,613.5595,614.7911,616.0739,617.2138,618.102,618.9268,619.5719,620.1994,620.3994,620.4842,620.5559,620.6101,620.6446,620.6798,620.7199,620.765
237907,8110-8,SCOTIA VALORIZA,A,SUDVLZA CI,NO,Fondos de Deuda < 90 Dias Nacional,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1,P,2374219,0,0,0,,,2527.7732,2531.1876,2534.7594,2538.3988,2542.2488,2545.9577,2549.5784,2553.2472,2557.1733,2561.4522,2566.0312,2570.6501,2575.7473,2580.7751,2586.06,2590.6858,2595.2082,2599.5497,2603.6846,2608.0032,2612.0501,2616.3933,2620.7424,2624.2731,2627.8869,2630.8844,2633.6543,2636.1298,2638.4405,2640.6825,2642.7301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238250,8425-5,SECURITY USA,A,PSEUSAA CI,NO,Accionario EEUU,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5,D,449.44,0,0,0,1106.1747,1162.0869,1142.0908,1146.6594,1159.3304,1130.7983,1155.4353,1080.7181,1038.9996,1131.9238,1130.3372,1116.6202,1043.3503,1034.5126,1095.4603,1094.4997,1110.8265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238212,8307-0,SECURITY ACCIONES MI,A,PENACCA CI,NO,Accionario Nacional Small & Mid CAP,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5,P,65527,0,0,0,1504.0394,1562.2757,1538.3833,1554.8926,1525.342,1472.5443,1460.5943,1460.0679,1430.6982,1455.3926,1398.5639,1394.5314,1388.681,1416.7931,1496.1706,1504.4061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238386,8697-5,SECURITY DEUDA LOCAL,A,PACTIVA CI,NO,Fondos de Deuda < 365 Dias Nacional,FM DE LIBRE INVERSION,6,P,519381,0,0,0,1178.598,1186.6346,1190.5193,1192.1188,1199.5695,1204.5387,1209.7477,1209.4778,1208.0397,1208.6875,1210.3062,1209.1944,1213.3398,1204.5343,1210.3924,1250.1276,1252.3814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238342,8568-5,SECURITY EMERGENTE,A,SELMEMA CI,NO,Accionario Emergente,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5,D,35.15,0,0,0,596.2334,613.7806,596.7182,638.4815,615.8424,590.1414,557.9784,505.1473,491.2181,529.7938,513.8276,494.9296,466.4312,462.2589,513.5799,516.3675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,8323-2,SECURITY EMERGING MARKET,A,SECEMMA CI,NO,Accionario Emergente,FM MIXTO,4,D,577.61,0,0,0,212.698,219.3891,214.0394,228.4681,220.2669,210.5333,197.0921,177.3325,171.5617,180.3161,173.917,167.1995,158.108,157.6105,174.9939,176.0752,169.7236,176.2418,184.2029,185.2917,188.1634,185.1401,176.3005,174.8497,183.4212,187.4327,192.3833,194.0589,198.6013,199.9922,210.8316,215.0213,213.124,218.9204,220.5917,224.8172,242.2794,232.9443,224.8511,221.115,212.981,198.988,206.4694,198.7117,195.2478,174.9317,183.0224,174.8125,190.2715,191.0951,190.9825,194.4195,180.6874,192.336,189.3897,177.4844,180.3703,187.7609,186.918,199.6455,190.5638,179.2668,149.1502,163.0092,164.4094,176.4697,191.7789,198.3095,192.529,197.5827,216.0108,230.8635,239.0316
127,8336-4,SECURITY EQUILIBRIO,A,SECTRAA CI,NO,Balanceado Moderado,FM DE LIBRE INVERSION,6,P,448440,0,0,0,1576.7331,1587.2105,1591.8166,1600.2903,1602.8221,1599.7524,1637.1034,1596.7144,1556.2073,1606.5296,1626.263,1608.8246,1578.7323,1563.0498,1590.7797,1592.9562,1620.3974,1611.716,1648.7017,1684.1647,1662.0619,1658.2407,1655.3964,1671.1957,1676.0161,1708.0286,1751.6873,1764.3156,1788.485,1774.1268,1802.485,1782.8185,1808.7245,1834.4918,1842.4581,1823.1851,1862.435,1806.1919,1795.8811,1813.6393,1814.1483,1813.4249,1828.046,1861.2362,1846.7591,1807.3115,1795.0533,1770.0166,1806.7352,1818.4315,1844.2812,1871.1856,1843.8626,1895.1956,1921.5274,1910.3261,1931.8196,1959.4944,2035.2819,2016.789,2060.8032,1983.5017,1815.0296,1896.0346,1928.5695,1968.8951,1957.5661,2027.6449,2001.3696,1984.3523,2076.654,2061.2279,2122.3619
238452,8958-3,SECURITY EVOLUCIÃ“N,A,PENEVOL CI,NO,Accionario Nacional Large CAP,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5,P,162689,0,0,0,1911.9907,1983.9444,1944.6266,2019.3339,1992.0763,1914.7021,1901.4624,1882.4159,1804.1384,1849.2425,1761.3582,1766.1405,1760.7986,1779.297,1839.8524,1858.5183,1791.8911,1806.0168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238283,8486-7,SECURITY LATAM,A,SELLATA CI,NO,Accionario America Latina,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5,D,117.26,0,0,0,662.1477,686.3674,626.9559,679.2634,640.6057,638.3437,589.1011,535.4548,502.9182,520.8633,501.2303,470.6205,462.8298,471.6232,556.5394,585.0156,520.9885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238216,8311-9,SECURITY MONEY MARKET,A,PMONMAR CI,NO,Fondos de Deuda < 90 Dias Nacional,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1,P,1857270,0,0,0,1418.371,1420.5984,1422.9157,1425.1096,1427.7156,1430.398,1433.0908,1435.7209,1438.2792,1441.0226,1443.8014,1446.9333,1450.3752,1453.4529,1456.9046,1460.2286,1463.6208,1466.7648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238346,8572-3,SECURITY MONEY MARKET DOLAR,A,MMRKTDA CI,NO,"Fondos de Deuda < 90 Dias Internacional, Dolar",FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1,D,26.01,0,0,0,1021.3832,1021.4006,1021.4475,1021.5047,1021.5573,1021.6275,1021.6787,1021.7183,1021.7449,1021.8181,1021.9075,1022.0017,1022.0995,1022.169,1022.2721,1022.3654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,8253-8,SECURITY PLUS,A,SECPLUS CI,NO,Fondos de Deuda < 90 Dias Nacional,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1,P,3203718,0,0,0,1523.3785,1526.6015,1529.9748,1533.2752,1536.4401,1539.5421,1542.7647,1545.9217,1548.9903,1552.2789,1555.7118,1559.623,1563.8928,1567.9078,1572.1107,1576.1512,1580.2662,1584.2297,1588.1339,1591.8389,1595.3789,1599.05,1602.6549,1606.4607,1610.5187,1613.7508,1617.1121,1620.2424,1623.2039,1625.8246,1628.3522,1630.6764,1632.8679,1635.1815,1637.4176,1639.8348,1642.3092,1644.4823,1646.9033,1649.1863,1651.5758,1653.8143,1656.0783,1658.4161,1660.7435,1663.0536,1665.5705,1668.4136,1671.2382,1673.9677,1677.0742,1680.1018,1683.0819,1686.2225,1688.9457,1691.3319,1693.5239,1695.0826,1695.1124,1696.7031,1698.6005,1699.956,1701.3252,1702.9973,1703.0547,1703.1091,1703.1624,1703.306,1703.3571,1703.4104,1703.4615,1703.5142,1703.5669
113,8306-2,SECURITY PROTECCION,A,SECUVAL CI,NO,Balanceado Conservador,FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3,P,1168691,0,0,0,1607.0249,1625.2088,1626.4695,1629.5434,1641.3466,1644.1103,1665.1915,1648.9476,1624.1625,1649.8248,1659.3574,1643.2586,1638.651,1635.5578,1660.082,1663.9855,1671.7099,1686.2285,1705.1942,1726.0799,1721.7721,1720.2615,1699.066,1722.7883,1731.8276,1757.2682,1779.8087,1793.4938,1806.2378,1800.769,1817.5312,1810.9906,1820.9351,1832.7003,1836.8015,1824.5045,1836.6143,1806.2573,1802.506,1811.6574,1808.9176,1804.8088,1813.1622,1827.3116,1823.7427,1802.1373,1796.3312,1786.0279,1815.171,1824.8326,1843.6571,1861.449,1853.9177,1891.3242,1911.4971,1911.5006,1918.2071,1922.7674,1939.9594,1941.9548,1971.0665,1940.9316,1794.0536,1852.1321,1892.6327,1914.5173,1917.172,1953.2474,1924.9212,1925.8364,1970.0836,1979.6738,2004.9847
238313,8493-K,SECURITY RENTA DOLAR,A,PRTADOA CI,NO,"Fondos de Deuda > 365 Dias Internacional, Mercados Internacionales",FM DE LIBRE INVERSION,6,D,24.32,0,0,0,1057.9875,1065.8567,1065.745,1069.7288,1067.9516,1057.5622,1056.6296,1045.7948,1037.9919,1043.2343,1039.0919,1030.806,1029.5973,1028.449,1042.882,1051.0799,1051.6008,1060.0505,1067.2129,1069.1222,1070.0869,1066.0706,1058.6764,1060.6341,1062.4203,1066.7692,1065.3827,1068.7614,1072.024,1072.7829,1075.163,1075.3379,1075.8963,1076.5961,1074.7349,1075.193,1075.1146,1070.4401,1069.0501,1067.5021,1068.0036,1066.9665,1068.7907,1070.4168,1070.2426,1066.8689,1064.4501,,,,,,,,,,,,,,,,,,,,,,,,,,
238242,8409-3,SECURITY RENTA INTERNACIONAL,A,PRTAINA CI,NO,"Fondos de Deuda > 365 Dias Internacional, Mercados Internacionales",FM DE LIBRE INVERSION,6,P,62693,0,0,0,1250.8027,1231.4328,1246.6287,1232.5141,1240.5146,1262.7364,1313.8528,1328.9831,1299.7989,1317.3793,1342.4798,1314.5481,1300.1425,1275.3848,1270.8418,1275.623,1332.3206,1298.001,1309.6455,1366.7098,1329.4793,1313.3145,1338.3616,1344.4016,1313.1867,1334.1361,1359.5091,1375.6876,1400.1554,1379.8568,1365.2862,1314.5726,1345.366,1346.0647,1362.49,1300.1278,1276.2084,1240.6844,1250.0648,1270.2144,1304.5044,1345.0623,1331.4915,1419.0633,1379.5306,1431.8942,1355.6916,,,,,,,,,,,,,,,,,,,,,,,,,,
238220,8313-5,SECURITY RENTA MP,A,PREFIIA CI,NO,"Fondos de Deuda > 365 Dias Nacional, Inversión en UF < 3 años",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3,P,397703,0,0,0,1507.7193,1524.237,1534.4362,1532.432,1545.3015,1551.8231,1561.5421,1565.6616,1571.8132,1566.3345,1568.7808,1564.5404,1570.5198,1581.6148,1588.1089,1592.1334,1600.2237,1605.2791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238235,8351-8,SECURITY VISION GLOBAL,A,PSELINA CI,NO,Accionario Desarrollado,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5,P,614754,0,0,0,1214.7902,1251.0258,1245.6287,1236.2816,1251.0659,1244.9998,1320.6505,1265.9091,1214.1996,1302.2543,1343.3019,1306.5219,1220.1143,1172.3841,1199.7916,1188.8646,1246.2934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,9450-1,SEL INMOBILIARIA,A,PPGLINA CI,NO,Balanceado Conservador,FM DE LIBRE INVERSION,6,P,38.989,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.5244,858.5507,841.0217,845.9542,848.3769,855.9686,826.0597,804.1086,878.4528,873.5927,882.5892
38,8685-1,SELECCION ACCION,A,INGSLCA CI,NO,Accionario Nacional Large CAP,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5,P,120301,0,0,0,1156.8448,1193.1898,1178.4902,1193.8147,1174.5484,1124.9449,1119.3688,1113.2585,1073.2809,1101.7891,1045.8811,1047.6349,1051.6107,1057.97,1093.3409,1090.8228,1057.5739,1062.2856,1085.8141,1072.2641,1042.5345,1092.8312,1062.9979,1041.9292,1041.524,1077.8574,1176.485,1168.8756,1159.9402,1131.1443,1215.24,1243.555,1292.5178,1338.6974,1181.7287,1324.0791,1402.5003,1334.8908,1298.3742,1337.5796,1262.5379,1209.7805,1216.108,1190.7798,1206.9514,1162.1491,1159.2575,1148.7308,1206.381,1174.9071,1157.5534,1123.6521,1070.1672,1088.544,1074.0656,1019.1966,1080.6477,1001.7166,923.3818,962.6879,931.3404,831.8489,719.9074,808.0624,734.5225,785.5038,800.5354,757.1816,725.3803,697.9906,785.686,809.703,827.8348
233671,8430-1,SELECCION BURSATIL,A,,NO,Accionario Nacional Large CAP,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5,P,181799,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1531.1379,1491.4395,1361.3024,,,,,,,,,,,
49,8707-6,SELECCION GLOBAL,A,INGSGLA CI,NO,Accionario Desarrollado,FM DE LIBRE INVERSION,6,P,376129,0,0,0,1606.401,1652.7601,1666.6771,1641.805,1661.9052,1667.2467,1765.5608,1699.0986,1625.7364,1738.1928,1794.2982,1751.8531,1622.8101,1567.0523,1592.6012,1573.0476,1651.2356,1552.914,1608.2122,1662.9106,1615.3737,1562.2454,1635.4415,1648.1707,1621.4963,1657.9134,1709.891,1736.5271,1779.8171,1755.2054,1764.7556,1705.7358,1756.8701,1786.1299,1830.0945,1765.1138,1826.9953,1724.4014,1708.9147,1743.7268,1805.3675,1834.559,1838.5458,1970.9077,1915.2953,1860.8148,1801.6077,1715.0443,1754.6635,1779.8896,1872.8586,1930.5984,1893.2324,1913.6271,1973.0181,1973.4487,2021.5612,2092.6298,2340.178,2219.3237,2324.9203,2190.6069,1966.8031,2135.4569,2149.1648,2254.7292,2196.5285,2406.2104,2368.0792,2295.9855,2521.9603,2441.7486,2530.0172
27,8684-3,SELECCION LATAM,A,INGALSA CI,NO,Accionario America Latina,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5,P,43186,0,0,0,1063.5637,1067.7729,1013.7417,1064.8065,1020.7148,1040.011,1007.1905,952.3585,886.5014,919.0177,936.3982,886.2431,829.02,842.5477,926.1853,948.8979,908.4601,938.0599,973.2658,1008.0444,970.7077,1025.4104,948.3804,947.5502,975.6745,1005.094,1035.4347,1022.3004,1007.4896,990.1675,1045.1519,1052.4795,1083.7063,1046.1387,1025.389,1026.5629,1101.0218,1060.6039,1039.5201,1039.5213,927.9718,924.7803,996.8073,968.3809,968.9535,1017.887,993.4047,1011.7928,1087.712,1039.9307,1044.5585,1048.9405,1070.3369,1081.4462,1103.9198,1043.4552,1089.697,1162.338,1196.9464,1231.894,1216.6043,1105.7065,736.3651,750.2434,778.2193,840.17,827.3837,788.4085,760.2292,721.9341,902.909,935.5249,885.8452
237144,8030-6,SELECCION NACIONAL,A,CORPACC CI,NO,Accionario Nacional Large CAP,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5,P,420940.7759,0,0,0,27563.8862,28237.479,28273.6499,28601.099,28363.9375,26965.6617,26534.9116,26385.9628,25673.7687,26191.1783,25037.5684,25109.263,25500.1078,25782.7878,26732.123,26840.9157,26670.064,26781.4377,26963.4899,26311.9021,24896.6582,26071.2514,25303.5759,24518.6238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,8490-5,SELECTIVO,A,CDSSELA CI,NO,Accionario Nacional Large CAP,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5,P,488748,0,0,0,1255.7788,1293.7734,1270.0845,1288.0561,1295.8857,1252.211,1248.0303,1261.2993,1220.7569,1247.886,1183.5381,1184.1208,1173.9875,1180.3181,1224.0966,1237.6692,1194.3926,1203.5535,1247.3411,1241.2206,1203.3338,1295.0108,1258.2374,1233.1845,1246.4361,1308.4309,1430.6315,1414.0234,1397.8054,1358.0506,1440.206,1454.6314,1502.0973,1566.2206,1400.6413,1547.6287,1624.6606,1543.6704,1514.8465,1559.1838,1467.7309,1414.9577,1447.2706,1397.6459,1405.1736,1342.2221,1352.3951,1342.9747,1401.7322,1360.2289,1339.2146,1309.8915,1234.0239,1258.5428,1234.7011,1194.7049,1268.6724,1191.2795,1136.7616,1172.1775,1142.3462,1036.7507,867.0384,977.5382,883.4648,952.5271,964.8833,902.309,866.991,839.347,944.5024,980.7216,1005.0103
36,8948-6,SMALL CAP LATAM,A,EUSCLAA CI,NO,Inversionistas Calificados Accionario Internacional,FM DIRIGIDO A INVERSIONISTAS CALIFICADOS,8,D,11.31,0,0,0,0.9314,0.9268,0.8707,0.9288,0.901,0.9038,0.8479,0.7662,0.7357,0.7788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.084,376.0081,391.4772,422.3164,480.9435,468.5515,426.2784,429.7369,519.1404,557.0886,531.1319
84,8319-4,SOLVENTE BANCOESTADO,A,BESOLVA CI,NO,Fondos de Deuda < 90 Dias Nacional,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1,P,2670364,0,0,0,1540.0685,1543.1705,1546.7438,1550.3498,1553.922,1557.4051,1561.1364,1564.9022,1568.6814,1572.5516,1576.4155,1580.8104,1585.3404,1589.8144,1594.5586,1599.1111,1603.6466,1607.9125,1612.318,1616.6602,1620.7175,1624.9638,1629.1372,1633.4864,1637.7809,1641.6929,1645.7889,1649.4579,1652.9226,1656.0362,1658.999,1661.9875,1664.8619,1667.7328,1670.5568,1673.5845,1676.6759,1679.442,1682.437,1685.31,1688.2673,1691.1056,1693.9752,1696.8612,1699.6515,1702.545,1705.387,1708.6725,1712.1615,1715.472,1719.1481,1722.7362,1726.4126,1729.7964,1732.9829,1735.9833,1738.8201,1741.2572,1743.4203,1745.319,1747.2656,1749.0955,1751.4546,1755.2555,1755.4738,1755.6496,1755.793,1755.8201,1755.8285,1755.8456,1755.8634,1755.8817,1755.9
236945,9086-7,TENDENCIAS DEUDA,A,BIETNDA CI,NO,Balanceado Conservador,FM DE LIBRE INVERSION,6,P,21803,0,0,0,1026.3675,1045.193,1053.2838,1039.988,1018.3615,1012.5013,1029.0456,1028.8402,1037.1765,1027.1185,1031.0125,1022.5705,1006.6884,999.7699,991.3454,992.417,994.8287,989.6536,1004.1258,1020.9803,1013.5634,1003.0619,992.5382,987.7562,988.369,995.1714,988.3393,991.959,1004.9168,1005.5407,1009.6555,1013.9056,1011.7302,1009.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236984,8300-3,U.S. DOLLAR,A,BCHUSDO CI,NO,Accionario EEUU,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5,D,3117.21,0,0,0,121.2748,127.4126,125.8613,125.6612,127.0728,124.2097,126.2552,118.1651,112.5043,121.8083,121.8154,120.0651,110.6134,110.1947,116.6607,116.3677,117.7888,117.5374,121.4,121.0064,120.4429,117.5522,122.0772,123.6718,125.2826,129.5846,128.9418,129.8873,130.6662,131.1005,133.0498,132.6774,135.0418,137.5496,141.0075,141.8787,150.0032,144.6981,140.3278,140.5874,143.9338,143.7556,148.0622,153.4139,153.2624,141.0073,142.7089,128.0831,139.1289,143.2169,144.8692,150.3091,140.4445,149.4273,151.594,147.9365,149.3833,151.9069,156.7948,159.7311,160.1823,,,,,,,,,,,,
237176,9201-0,UF PLUS,A,ITDEUPA CI,NO,"Fondos de Deuda > 365 Dias Nacional, Inversion UF > 3 años y =<5",FM DE LIBRE INVERSION,6,P,711928,0,0,14948,,,,,,1002.4339,1015.0327,1022.1368,1019.888,1019.141,1018.7818,1014.6212,1027.6172,1036.8724,1039.17,1041.4043,1047.6634,1051.1954,1055.7066,1064.805,1072.2999,1061.1425,1045.329,1069.5974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237131,9055-7,US ALPHA +,A,IMTUSAA CI,SI,Inversionistas Calificados Accionario Internacional,FM DIRIGIDO A INVERSIONISTAS CALIFICADOS,8,D,2.7274,0,0,0,863.1657,925.7904,920.9691,913.7583,928.9228,917.9253,894.7606,836.2911,786.9769,850.8894,860.5897,833.1529,710.3411,706.0303,787.2098,804.652,789.8465,767.5269,817.149,813.6421,810.0631,795.9145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238810,8189-2,US MID CAP,A,CICACUS CI,NO,Accionario EEUU,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5,P,3482330,0,0,0,821.2854,841.3957,854.461,822.8936,836.9209,849.7331,890.5087,869.4779,833.327,872.2196,902.9035,870.5396,802.1229,793.2807,822.9129,815.5163,865.4149,823.119,851.6271,880.1907,845.7444,805.3975,892.7053,898.4172,875.946,898.2363,909.6095,914.2444,915.5513,913.1643,900.0683,849.8085,890.1813,902.6952,943.6456,896.4796,899.935,843.3825,857.5594,862.4511,920.3185,946.1979,940.4131,1026.8231,979.8915,933.9642,920.7493,834.3496,875.3217,900.4455,926.8511,959.2387,921.7388,941.9187,979.0225,961.5194,995.5453,1018.3638,1143.0125,1075.4484,1117.7443,,,,,,,,,,,,
76,8915-K,USA,A,SURAUSA CI,NO,Accionario EEUU,FM DE LIBRE INVERSION,6,P,177554,0,0,0,1675.3323,1718.5874,1710.4401,1674.4244,1703.9052,1726.0358,1847.2675,1790.6936,1719.474,1847.1058,1899.7587,1880.6968,1727.4266,1692.6333,1723.5077,1699.1937,1802.9405,1716.2199,1773.6159,1830.8601,1775.341,1713.0614,1845.9494,1851.8452,1818.941,1878.1215,1909.9275,1929.0817,1965.5794,1944.9953,1941.7225,1870.3847,1932.6013,1968.6577,2049.24,1971.8249,2046.6139,1940.54,1909.2913,1941.7043,2047.6302,2110.596,2141.9401,2357.5368,2287.7992,2223.6392,2173.8891,2016.1632,2081.4058,2112.739,2221.446,2297.5541,2237.5415,2274.2929,2367.9745,2374.9565,2422.778,2493.1327,2821.1262,2656.2235,2811.6562,2640.3128,2415.6395,2687.4367,2732.7916,2844.6074,2797.6411,3077.5251,3003.7914,2856.8191,3132.7691,2995.3971,3079.1133
66,8113-2,USA EQUITY,A,TANINVI CI,NO,Accionario EEUU,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5,P,67266.6501,0,0,0,1008.7618,1034.14,1032.9181,1008.6092,1026.8735,1041.8077,1112.704,1076.1113,1032.5586,1107.3185,1138.4305,1120.4317,1036.5758,1006.5745,1026.6703,1009.5855,1072.378,1020.2406,1049.4801,1082.0985,1043.8818,1015.8716,1087.5417,1097.8496,1069.4617,1115.1455,1138.4645,1148.8765,1169.2344,1160.5878,1158.9363,1113.443,1148.6879,1171.8792,1215.3586,1174.4512,1211.7112,1157.1868,1125.7088,1153.9025,1211.8794,1252.9475,1261.972,1382.515,1346.4896,1312.9576,1274.0347,1189.509,1219.1675,1241.8694,1307.8934,1356.3369,1328.2813,1348.1121,1416.3792,1411.9999,1445.5066,1486.5385,1687.6265,1593.6433,1698.9979,1586.5469,1458.6475,1595.1565,1597.4666,1656.9728,1613.2666,1773.111,1730.8516,1645.3786,1806.344,1734.8725,1783.998
238783,8127-2,UTILIDADES,A,BCHUTIL CI,NO,Fondos de Deuda < 365 Dias Nacional en UF,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 365 DIAS,2,P,8813967,0,0,0,2365.4376,2382.0695,2399.7387,2391.2536,2405.6161,2416.5209,2430.9992,2441.2955,2450.3598,2446.702,2451.0992,2451.7266,2463.9824,2479.3903,2485.8767,2490.9557,2505.3209,2510.5207,2512.8327,2524.0769,2530.7619,2524.4944,2517.5216,2541.3708,2548.1732,2566.2113,2571.9862,2579.995,2580.3355,2581.6756,2579.9137,2586.4584,2583.0527,2572.6984,2585.2822,2599.135,2604.1615,2616.6482,2618.9982,2618.633,2634.4765,2642.4551,2650.0327,2655.3528,2660.5164,2653.6842,2656.1793,2655.918,2665.9251,2667.2819,2676.14,2688.9152,2702.6592,2713.2336,2724.6808,2734.9381,2742.5133,2724.8785,2712.5978,2735.0937,2751.0335,,,,,,,,,,,,
314,8304-6,VALOR PLUS,A,BBVVLPL CI,NO,Fondos de Deuda < 365 Dias Nacional en pesos,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 365 DIAS,2,P,3039469,0,0,7643,1634.0381,1640.8835,1643.6302,1647.2129,1653.358,1659.8571,1668.2115,1673.7915,1677.3005,1678.036,1679.9291,1682.0642,1691.5878,1700.9369,1706.7533,1711.8073,1719.427,1724.0573,1728.7032,1736.5594,1740.7632,1741.1449,1740.9933,1750.3014,1757.8111,1765.343,1770.1624,1776.7984,1779.3907,1782.6462,1784.2401,1788.3397,1788.9442,1789.3427,1792.4667,1797.1018,1803.2663,1807.6565,1810.7505,1813.0638,1817.9486,1821.7407,1825.5995,1828.9995,1831.7033,1831.1997,1834.6977,1838.9581,1844.7874,1847.2014,1853.458,1861.1345,1870.3587,1878.9914,1888.2314,1894.0943,1898.9867,1891.19,1890.2405,1899.1329,1905.4108,1902.8138,1906.5801,1918.267,1928.0308,1926.6139,1925.9346,1934.1314,1931.6995,1937.965,1944.9532,1943.1137,1949.1619
