fundName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28
DEUDA ESTATAL UF 3-5,138621.2492,126600.59590000001,141070.59960000002,136267.38150000005,140911.60039999997,137182.54899999994,143091.69680000006,144258.08450000006,139491.8792999999,144458.19749999995,139452.80139999997,144116.81939999998,144804.42219999994,136507.8094,146432.2953,142063.0456,147349.99759999997,143272.53099999993,148808.4308999999,149572.158,145328.33129999996,150299.67049999998,143102.03160000002,149463.28619999991,151136.2201,137230.31699999992,152499.65590000007,148687.60269999996,153073.53509999998,148028.01379999993,151919.66139999995,152541.784,147500.25590000002,180201.0295,176338.9551,182128.69230000002,183500.18090000004,166828.90820000006,185114.12,179298.11089999994,185914.73340000006,181174.94370000003,187898.04239999995,189149.5633999999,183188.77529999995,188298.42740000004,182105.3279,188545.7929,189459.81610000008,171694.4259,190766.61400000006,186779.49260000006,194269.2554,191701.12929999988,199589.26219999994,202835.50759999995,197551.4903999999,203929.45010000002,193555.4914000001,243684.87119999994,264348.99950000015,209653.41160000002,73535.0456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEUDA INTERNACIONAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9029.6852,8862.811199999996,12682.644800000004,15416.955300000003,14137.093299999997,15795.38630000001,15440.281400000002,15997.974199999997,15645.141700000007,16337.6449,16369.793300000003,15829.046,16363.757799999994,15801.013000000004,16443.180599999996,16646.537299999993,15713.6473,436191.41730000003,651466.7378,666306.996999999,637910.9971999998,649724.8697999996,673274.7916000003,652728.4143000005,686456.7678000004,644756.7353000004,639118.9158999993,636163.1631,269926.3918
DEUDA LATAM DOLAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6299.0405,12000.111600000002,12458.981499999998,11826.4786,12152.565400000001,12347.611000000003,11342.729000000005,12605.182999999995,12359.396700000003,12894.7617,12523.680600000002,12989.125800000003,13140.191899999996,12902.3202,13428.070299999996,13010.3619,13496.7984,13554.130099999997,12110.220499999994,13333.315400000003,12925.920899999997,13030.508100000003,12316.084800000004,12838.044399999999,12799.685599999999,12244.5357,12837.708399999998,12366.029400000001,12726.9543,12963.2366,11950.763899999998,13373.051599999993,13031.463700000004,13518.718099999996,13274.810099999993,14016.565300000002,13810.524200000003,13199.804800000004,13797.804399999999,13384.001600000001,13957.999299999998,14276.0536,13553.810899999999,12259.884400000006,11186.029400000001,12084.787299999995,12703.897399999996,13324.290400000004,13759.789299999999,13430.799699999998,13860.129800000008,13696.466199999999,14661.385999999999,14693.2484,6182.7487
DEUDA LOCAL,144371.25720000002,131000.63430000003,145727.24279999992,141274.87230000008,146187.96279999998,141917.6373,146903.4709,147644.18930000003,4753.9646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEUDA MEDIANO PLAZO,505752.82689999964,458064.3786999999,508169.11270000023,491979.31080000015,509492.2438999998,495262.1595999998,513965.1292000002,516301.9187999999,498864.54009999975,515813.0818999996,493933.12129999977,511463.61230000015,512024.8885,481905.6058999998,520181.81429999956,507439.96649999975,526428.2973999996,510383.7788999996,529590.5197,531940.6149999992,517530.74719999946,538484.6604999996,520920.24589999963,540900.7993999997,544619.5495999998,493866.9740999993,548402.6117999998,534356.8282999994,552643.8443000002,536517.1513999999,555143.9276000004,556082.0938,538658.5116999997,554833.2231000002,538590.0401,557387.7056999998,560696.2593000005,508533.56180000014,565301.4072999998,571053.6856999998,600885.2691999999,583087.6187000001,604118.0496999999,606430.7400999997,587607.8381000006,606736.9939,588529.9715999999,610617.8215999999,612997.3955999993,555826.9060999993,618037.2538000003,602653.0535999999,626239.8790999994,614601.9443000004,640768.7404000002,648450.1141000006,629972.0635000002,650309.8783999998,615183.5669,630820.1828,638227.5325,596490.1046000003,612148.8726999996,609892.8384000004,632010.148,614493.0279999998,640158.3151000004,645664.2818000005,628886.2767999998,650461.8232999997,634380.8948000007,660602.4490000005,667606.0016000009,282726.4399999998
DEUDA NOMINAL,203155.24370000008,183992.34049999996,203980.91470000005,197162.5967,204004.01699999993,198180.97890000005,206147.4104,207062.62540000002,199829.77329999986,206719.31060000003,199523.0941999998,204990.7433,206039.29520000005,194629.57970000006,209179.75040000008,223957.07690000007,242772.65320000012,235831.16640000007,270300.6568999999,278245.7970999999,270812.73260000005,280850.90880000015,269645.6221000001,280550.0839000002,283705.9481999998,257326.80320000017,285518.1530999999,279032.66819999984,288528.4308,279843.0085,289809.2582999999,290421.79129999987,281221.8110000001,290195.6005,281253.5347,290445.2355,291798.2055999999,279292.5825000001,324237.6046000001,315221.2999999997,325982.2344999996,315529.53549999994,326598.71779999975,327321.015,316805.81759999995,326754.68659999996,317034.7951999997,329290.3226000002,330530.6622999998,299367.24489999993,332544.1091999999,322981.4751999999,334681.49469999986,327018.5505999998,340274.6520999999,342810.6841999997,332406.16449999984,342656.76149999985,328168.36419999995,337353.31479999993,338290.92249999987,316498.91309999995,327648.2698999997,330997.29859999975,346218.7131999998,336562.03919999994,347842.4096999999,328259.0672000002,305755.04810000013,315837.88940000033,306493.5507000002,316784.7485000001,317648.2062,133653.14760000005
DEUDA PESOS 1-5 AÑOS,195043.33729999993,176444.57279999997,195687.54859999998,189470.31669999997,195895.97350000008,190378.45380000002,196479.62090000007,197507.42259999993,189843.7196000001,196651.15890000004,190081.4304,196204.9691,196753.54839999997,185144.97869999998,198685.7551,193306.61860000007,200591.45019999993,194647.39120000004,201948.68920000005,202897.20449999985,197264.64750000005,204460.96749999997,196908.12129999985,204355.2417,206237.94280000002,187238.16169999994,207671.9065999999,202248.62790000002,209391.41239999997,203263.2336000001,210359.52150000003,210890.69680000003,204079.70549999998,210278.6731,203965.02229999995,210700.92029999997,211849.44910000003,192038.45630000005,212977.45280000003,206785.36119999998,214127.30669999996,207575.7051000001,214974.27419999993,215457.86400000003,208746.58840000004,166868.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DINAMICO PLUS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37996.8965,60252.25379999998,62825.270400000016,61612.152400000006,64424.4995,65157.5607,88221.29689999996,90809.8784,92391.10019999999,130562.57810000006,128272.06270000002,151943.7666,211841.1272999999,221245.15460000007,228249.77550000008,223277.16279999996,232337.62650000007,234099.5949,98813.6079
DISPONIBLE,2564011.7427000017,2319163.0115000014,2585499.4653000026,2522556.6560000014,2611090.1559000015,2531060.952000003,2619794.0109,2624155.208900002,2543712.2495000027,2632665.5835999995,2552063.0983999996,2641927.4554000003,2647057.7772000013,2481431.2421000013,2658187.7134000002,2577978.9255999974,2669666.0152999987,2589098.298799998,2681069.5226,2686981.7843,2605838.141,2698489.491900001,2616984.7033,2709833.137399999,2715320.0185000002,2457079.6997,2725056.0224,2641683.5562,2733979.3885,2649321.5451000007,2741117.9154999987,2744630.208200001,2659592.2512000008,2751910.7518000016,2666583.768100001,2758927.006700002,2762392.796000001,2498041.1050000014,2769035.599100001,2683165.2282000016,2776199.0110000027,2690084.7957,2783407.666800003,2787155.1794000007,2700834.296800001,2794526.878500002,2707927.8544000015,2801947.0496000024,2805868.783900002,2538045.7347999997,2814436.5561999986,2728166.646500001,2823825.3794000023,2737695.6744999997,2834237.437400003,2839048.2605000013,2750757.958300001,2845438.3396000033,2755999.1516000023,2850237.6984000015,2852145.616000001,2574713.053,2734039.678200002,2765692.0475000013,2891580.1596999997,2798771.881200001,2892375.3969000024,2892587.1414000005,2799520.005900002,2893127.5646000006,2800130.021699999,2893858.725500003,2894101.9613000005,1213740.8113
DIVERSIFICACION,419631.6298000001,382561.3406000001,423313.13680000015,411598.47640000045,424574.86669999984,412790.79480000003,428374.9944000002,431108.66080000025,408691.58350000024,27183.119199999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIVIDENDO LOCAL,119107.00090000003,110864.19990000004,122358.27189999996,121751.75939999995,129054.98059999995,120635.80200000001,122678.45600000002,119942.88699999999,114556.80530000002,119609.75720000004,115495.80579999997,116486.80119999997,115239.79060000005,110557.8358,122352.7573,119172.56320000006,122508.8519,116896.21010000001,122633.48559999999,122157.924,115489.81019999999,120210.7262,116650.35180000003,118386.17860000006,117967.91159999999,107189.65440000003,126991.65080000006,128047.26620000001,131977.15029999998,126766.07600000006,134026.8476,135691.01420000006,106137.23300000002,105857.60330000005,98375.75609999996,100637.3296,108497.88029999999,96698.94080000001,106209.69799999999,103602.07289999997,105250.52120000003,97605.3678,100367.42569999998,100111.02260000005,97208.84379999994,104197.98130000001,126404.07920000004,132907.2381,138264.84330000004,126400.64769999997,138576.20339999994,159640.10149999993,159418.81,157471.23039999994,163273.59080000015,159656.47729999988,159786.65810000003,165557.54119999992,148000.31290000002,152855.63520000002,155404.02289999998,137512.87739999997,112278.96940000005,117549.00169999998,121229.64140000005,122528.71079999994,128977.31520000001,125613.90009999996,114602.76469999997,116566.49609999996,118141.80909999993,126774.74590000001,134068.69439999995,56123.323499999984
DOLAR DISPONIBLE,6201.017400000001,6601.693899999999,10002.510600000001,12003.039499999997,12403.7835,12004.283800000005,12405.013000000006,12405.613600000012,12006.014500000008,12406.836500000005,12007.2249,12408.456899999997,12409.8827,11610.4905,12412.3193,12013.006500000001,12414.562199999995,12015.1797,12416.812600000003,12417.944899999997,12018.447199999999,12420.223999999995,12020.697400000003,12422.533500000001,12423.702200000002,11222.4336,12425.969000000001,12027.188499999998,12431.432000000003,12033.668399999999,12438.402500000002,12441.852700000003,12044.6327,12451.106600000001,12054.372899999998,12461.306600000002,12466.798500000006,11264.947999999997,12476.908999999998,12079.720300000003,12487.973600000005,12090.716000000002,12500.709100000002,12507.988099999995,12111.081600000003,12521.847399999993,12125.467999999995,12537.565699999994,12546.3846,11339.726500000004,12562.193899999998,12165.702,12580.421899999998,12183.2193,12598.427200000002,12606.2391,12209.209799999999,12623.835699999998,12222.986800000008,12638.010400000001,12645.085399999994,11835.307100000002,12249.522299999991,12254.431699999988,12670.703399999997,12266.085000000005,12676.720300000004,12678.51309999999,12270.944100000002,12680.848500000004,12272.617300000004,12682.559599999999,12683.421999999995,5319.1170999999995
DOLAR GLOBAL,3327.3783999999996,3007.5366999999987,3330.729100000001,3269.5132999999996,5472.450999999997,6189.1987,6334.6693,6233.068400000001,5857.875100000001,6139.128699999997,6032.7047,6153.982000000004,5934.371100000002,5426.288300000003,6024.2155,5916.751200000003,6115.104299999994,5938.315000000004,6234.575199999998,6334.7771,6135.949799999998,6322.0439000000015,6034.770799999999,6315.7907,6376.002000000002,5807.3759,6451.5232000000005,6267.633099999998,6536.754799999998,6361.8171,6586.949599999999,6604.958600000003,6431.239000000005,6690.858299999995,6499.114200000002,3258.980600000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOLAR MONEY MARKET,98671.14440000002,89131.1322,98690.5145,95516.64210000003,98710.6609,95536.14169999998,98730.74429999999,98740.86190000002,95565.1906,98760.9501,95584.81199999999,98780.9947,98791.313,92427.9677,98813.5633,111639.5254,129853.40550000004,125690.23480000003,129906.38120000002,129939.16649999998,125776.70009999997,129999.37950000001,125835.46510000004,130063.01429999998,130101.28650000003,117548.95550000001,130181.25790000001,126022.86750000005,130279.02840000007,126136.29529999988,130405.53629999992,130477.81590000009,126381.82480000002,130657.08310000002,126541.5097000001,130873.8927,131031.69150000004,118495.3104,131324.1397,127229.2993,131623.93650000004,127529.46149999993,131950.5526,132118.193,127999.09849999998,132449.40550000005,128365.15899999997,132864.74299999996,133107.23110000006,120431.07010000003,133560.04700000005,129486.09829999998,134019.0139,129893.60859999999,134437.38109999997,134633.33419999992,130498.87189999998,135072.68339999998,130925.95019999996,135526.388,135739.63130000004,127124.5632,131646.3207,131761.0806,136249.784,131891.21930000003,136312.50240000003,136330.87800000003,131943.6807,136352.56690000003,131964.7602,136375.01720000003,136387.35209999993,57198.72810000001
DOLLAR COUPON USADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,30.998200000000004,30.865699999999993,12.9882
EA AGRESIVO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29847.78380000001,59548.408399999986,87643.36979999997,89726.65430000002,93116.03990000002,93546.99150000002,92172.21119999999,97769.20229999998,118238.94330000001,120337.80720000001,121956.66259999991,111401.03620000002,124663.27260000001,121974.37280000004,126043.48830000006,123288.32390000002,130042.28629999999,128996.97699999998,127201.80430000002,132634.3409,135851.724,141854.47850000006,145981.8461,137161.65239999996,122678.7963,122938.47239999997,129056.96720000004,130333.0299,137999.58529999992,140688.94770000008,133203.75309999997,139587.5121,137192.42960000006,145517.1109,150909.97509999998,64379.10159999995
EA BAL GLBAL PLUS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71876.5171,114401.64509999998,123638.46399999995,128627.77489999996,139010.2819,143597.1358,138973.0211000001,146479.54419999992,145636.06549999997,89987.65039999997,0.0,0.0
EA MODERADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16881.5429,57754.06900000002,84344.29999999997,89817.94199999997,93532.90549999998,93952.0602,92283.39960000005,99358.65919999998,120189.9685,123237.64950000001,124275.83489999997,112653.9403,126344.84790000007,123602.33580000007,128908.90530000003,126295.00020000002,132465.46639999998,133521.15739999997,130700.22449999994,135922.21610000002,136830.46019999997,141794.96389999997,145102.14960000012,137435.62900000002,130199.72599999995,129083.25170000001,135033.8341,134850.3178,141348.02900000004,143751.7378,137571.31330000004,143480.77860000005,139973.02209999997,146271.45319999993,149071.01649999997,63495.61919999999
EA SELECCIÓN CHILENA,132803.39979999998,123334.21380000003,135430.22749999998,133732.428,140469.93429999994,129419.96120000002,129884.7433,125919.23669999996,120341.61309999997,125166.87479999996,120688.05310000003,122534.63980000003,121919.35679999994,118169.37509999999,128395.49140000003,124326.73949999998,127392.04960000001,121318.64280000005,126416.69079999998,125931.0278000001,120410.43630000012,23910.415699999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EAI DEUDA CORP CHILE,99968.30059999999,91104.8593,101822.9068,98494.34579999995,101652.29339999997,98890.94900000002,103157.66390000001,104330.77200000004,100618.60910000002,104341.17099999999,100037.27510000001,102619.81579999995,102722.76580000002,97509.44700000003,104854.1751,102093.4576,106046.7985,103281.02200000004,107905.9342,109370.9324,107347.6113,111455.69089999997,106092.7072,109871.6643,111538.17809999998,101458.09970000005,112830.51909999998,110393.82710000001,114121.23409999997,110793.20270000001,113548.00889999997,113868.10530000004,110319.9282,112245.49069999998,109238.42309999994,112642.7821,113781.34030000001,118459.23059999998,146330.42099999997,142289.05940000003,147411.97329999998,143460.42679999996,148788.64760000005,149966.47979999997,145384.32909999994,154604.57269999996,175455.00809999998,182501.40369999997,183905.10389999993,167120.07469999997,186527.24179999993,183615.70549999998,191197.3665999999,191515.0805,201150.13019999993,209242.17289999995,203974.90480000005,209258.0185,191676.8137000002,195779.81560000006,200607.4116999998,187338.74379999985,191355.57450000002,189035.0892999999,201894.60860000004,197173.62139999992,205374.46619999982,207162.40949999992,200435.84289999996,206150.9727000001,202441.11830000006,210637.3036,214449.67390000005,91503.24649999998
EAI RENTA CHILENA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118456.15440000003,177601.24200000006,208517.6287,212010.60519999987,219713.2099000001,221264.36070000005,214642.49150000018,221259.51420000006,216662.35600000015,224877.22630000018,227396.33820000011,96384.41119999999
EMERGENTE,34931.73629999997,31910.482999999993,34795.62189999999,35186.376400000045,36185.36760000001,33855.86339999998,34004.51669999997,32412.227099999986,30358.685199999967,2020.7547000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMERGENTES,268401.19190000003,245303.27550000028,271829.71720000013,269613.4161000001,276275.5383000001,267260.2543000001,273794.08930000017,269478.63740000007,250923.58100000003,325915.0058999997,353735.78499999986,355402.6534000003,340462.0827000004,308833.51290000015,340152.4012000004,334424.2740000001,343811.3055000006,337042.7423000002,350163.375,376702.6886999999,387430.53009999974,399213.97120000044,370657.80110000016,376922.6431000005,383770.1429000004,351798.29429999995,402015.1569000003,390657.67930000025,418364.3558000003,403377.3476000004,422262.38390000013,393857.04600000026,377147.52189999993,396920.0109000003,392090.08080000035,402686.05510000035,413698.02460000024,360270.81609999994,403139.7213999999,378675.7513000002,400142.81530000013,383434.83140000026,391730.84260000027,387230.3006000003,376293.83210000006,368883.2998000005,355329.81070000003,366529.08390000026,372723.25659999996,341494.96800000005,388395.20000000036,385588.9429000005,389804.8503000003,378998.13110000006,400119.03920000035,388482.74130000017,389652.16790000035,406419.8851000002,431999.13500000036,449364.75780000014,468403.64190000034,436178.79069999995,396853.3053000005,400778.96910000045,415071.9415000004,422467.2164000002,460872.48580000026,479121.2305000002,456825.8112000004,494809.9405000003,491333.55760000023,513396.0319,545597.7742000005,242130.5493
EMERGING,389760.57209999993,357686.61880000023,394071.5802,397617.3315999999,405255.8931999998,388153.13650000014,392552.6525999999,379635.6404,350529.4826000002,383881.5606000001,378901.9076999998,374369.2411999999,352151.7136000002,319705.76330000005,361919.0328,354431.9275000002,359442.1144000001,355442.35919999995,373776.0454,390786.6054,384920.3595000001,394739.5195,366340.7575999999,377708.16860000003,387420.7494999999,355641.23309999995,410230.6153,400108.0888000001,435991.7112,422292.05429999996,444335.1895,446911.5286999999,433007.88509999984,486005.6843,482120.79519999976,494961.7243,510114.17820000026,443308.0834,495562.6945000001,466137.09860000026,491761.99120000016,507053.5434999998,544051.4366999998,545160.1104,533793.7095000002,524210.08220000006,506602.2184,523618.5190000001,535071.5223999999,487680.25480000005,554151.7611999998,550893.2426000001,556032.2821999999,544005.9460999998,572226.1753000004,554183.6342000003,558430.3623000003,584205.9715999997,626353.0038999999,656143.0687,684210.1066999998,588183.1754999998,547975.2899000002,551893.9076,572546.2685000001,581894.4529999997,633503.0926999996,654560.3666999997,625382.9569999996,672248.0097999999,662946.6821999996,691846.3919999993,738126.3061999998,325793.45490000007
EMERGING EUROPE EQUITY,230075.40170000016,212038.82,230422.9094000001,235193.44170000008,248388.603,232714.85700000002,239004.17050000018,236054.50569999972,221884.85440000027,235060.59729999994,233000.36209999994,222956.51959999997,209003.02630000003,194228.75540000005,224723.01139999993,225665.4452999998,231353.61850000022,222605.69519999987,223978.4766,230295.6355000001,229818.1365000002,236455.03700000004,224421.45209999994,246713.42250000002,254334.78050000017,228556.92180000021,253795.40120000005,246837.51020000022,267590.2416000001,252570.35149999996,265567.5245000002,268257.6618000001,263084.4953000001,271691.8077999999,263338.4120999999,273668.9828,282815.63249999995,251872.36600000015,277690.76159999997,274566.03020000027,292375.85730000027,277384.10390000034,295511.76869999984,284790.61930000014,283710.71669999993,296917.41909999977,285337.7406,292112.441,297730.7432000001,269654.59669999976,302360.2903000003,296716.82719999977,310131.4322999996,316991.7864000002,336069.65660000016,326266.6739000001,326426.3845999998,337778.2159999998,367053.2873000001,380130.5791000002,406087.6597000002,373217.19999999995,292854.08229999995,290612.9209999999,303945.99810000026,310026.06419999985,319854.81629999995,329239.56680000015,300131.99129999994,303608.78730000026,302136.6891,328028.5153000002,341133.9412999999,144213.0764
EMERGING MARKET,11370.833700000001,10381.388199999998,11266.097399999999,11604.545299999998,11925.693000000001,10982.030599999998,10700.954000000005,9728.878099999998,8903.371299999999,9751.799200000001,9319.9151,9186.064199999999,8378.731399999999,7820.209900000001,9143.598599999998,9117.9968,9036.390099999999,8933.880600000004,9702.555,10121.8276,9853.069099999999,10227.118700000003,9415.489199999996,9609.008699999998,9948.290299999999,9374.4791,10569.268699999999,10339.029700000001,11049.038900000001,10820.852299999999,11473.728999999996,11733.4318,11592.859400000003,12170.769499999999,11982.396299999999,12232.274900000002,13209.667300000003,11625.722900000002,12833.388799999999,12121.694200000004,12322.136700000003,11566.372600000002,11580.491500000002,11391.191700000001,10746.6193,10523.773500000007,10181.393300000002,10427.968199999996,10704.5897,10063.147700000003,11188.996399999995,11173.3262,10871.214400000003,10588.643000000002,11222.014400000004,10429.932700000001,10462.7827,10904.8628,10868.6863,11484.6954,11845.328500000003,10269.4429,9225.826,9159.7501,9834.846399999999,10354.3881,11544.562399999999,12015.082599999998,11633.711299999997,12326.037900000003,12601.042999999996,13742.000600000003,14855.264199999994,6499.0465
ENFOQUE,283404.04259999987,264103.34559999977,293097.83519999986,294532.5354,305562.33619999996,287048.0195,292049.2741000003,288618.91859999986,277744.29679999995,289841.2091,279669.21139999985,278872.83369999996,276624.9734999999,269512.94999999995,315000.00849999994,293166.0007,303163.04339999997,290694.5692999997,309153.2973000001,314317.8653000001,301068.1728999998,315344.3215999998,304668.91589999985,309473.8467000001,312820.58019999973,286911.43389999995,337556.0729000004,343728.8866999997,349741.53329999995,337043.7540999997,357812.1736000003,365583.64839999983,362320.1704000002,391629.4712,365067.4959999998,373608.8433999998,414122.6573000002,369559.0082000001,399122.4328000001,389734.91339999996,401235.6397000002,366873.62040000025,370791.90630000026,369632.6054000003,360241.0297999999,366353.8583999999,351586.62,362405.20960000023,376741.4356000001,340510.82149999996,362230.3137000002,348524.1955999998,339445.50849999994,326915.22540000005,338198.5424,319239.6377,317639.15329999995,335414.4906999998,286084.3071999999,293003.54180000006,298160.63210000005,262179.4357,211287.1048,221213.02839999998,230791.6276,234935.47189999997,248991.92520000006,243313.2024,222716.88080000013,224708.64460000015,229948.35989999986,251231.25929999998,270512.15979999996,113994.53109999998
