fundName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28
BTG PACTUAL ACCIONES USA,0.0,-0.07379566844633989,0.12435056819079615,-0.05026656139632646,0.027890007441953468,0.03955692101019004,0.19607179676045905,0.027396772519215462,-0.068112939221452,0.04590861406171198,0.021940077182048823,0.0186387141317077,-0.0428011267274272,-0.10887296994399553,0.09895580489509648,-0.02650951041865146,0.04346828815515824,-0.027451796106621407,0.024473516910112236,0.01831257879163961,-0.026831019665831235,0.016697540370044006,-0.018899344647903993,0.06568813280386765,-0.0005441138932087419,-0.09820393939380123,0.14694886961738352,-0.04524750763062313,0.06947881348963292,-0.029278609641561926,0.031159210532670345,-0.02804701001002241,-0.04268368536173062,0.06694425691439299,-0.015930175241218203,0.06452041935866837,-0.006950338536859779,-0.1399692854334641,0.11497469720568754,-0.05005131843827637,0.0924074487933435,0.017623790314962307,0.10568656936579268,0.029582734461653715,0.010104935847802698,-0.01252112483348311,-0.0514667781897683,-0.012160030434263502,-0.004293378398333103,-0.07604449774020683,0.14419343179082134,-0.006196574704874447,0.05570832244773061,-0.024168847321085263,0.062000302305664334,0.008087298501821882,-0.0032408794490509374,0.034155387363050904,0.07615884525966954,0.04159682399515763,0.03338461246518998,-0.036505470249506455,-0.11226151476643609,0.0475711957334235,0.05434699716764202,-0.007945210135986702,0.04823381090272005,0.051094003049334535,-0.04994016625685882,0.07572320282519684,-0.03305336943915416,0.040118743592188144,0.011609429888964184,-0.5658547273128729
BTG PACTUAL BRASIL,0.0,-0.1170888404265571,0.04267677043558926,0.02280670883132574,0.04493260585470171,-0.026258499709878258,0.04160607770883318,-0.055320968878782795,-0.1257396579561476,0.04349888910162614,-0.002484115577287671,-0.010966447159002746,-0.06721261577338056,-0.05899821657375848,0.22416396681772377,-0.0005405440615489088,0.05169316991902084,-0.01314935133256201,0.09419005548077086,0.03426796270113819,-0.04176967928127129,0.0704827271378139,-0.10648840668913495,-0.024876924127760325,0.08351901149598584,-0.06822623797763172,0.12291326911454115,-0.034092401933426886,0.05418388751422887,-0.09704232343635277,0.08052168752262778,0.04162218974324916,0.009462295696707868,0.03733144442966929,-0.08117035137068407,0.02549974884168238,0.04606415089011251,-0.09553437392911279,0.13299395768021527,-0.07245709057218508,-0.03679810062515565,-0.1387841626310934,0.08670707553562607,-0.008511579360786503,-0.05804318270286657,0.19118378360179222,-0.004498043607663482,0.0254646605775688,0.08333186212673338,-0.09826910281131629,0.08410268183554437,-0.05755648209429742,0.049163447910270275,0.04907286455975579,0.07454797772935717,-0.0256860738101371,-0.02580931461647995,0.052776211235796566,0.031632222827630674,0.0722860101768501,0.03300714174490871,-0.09917562034890004,-0.2685354821811349,-0.1128698855611795,0.01996561998933144,0.12661554070718228,0.07156190952450059,-0.013726619382209315,-0.05687422502979478,0.0019388920694747291,0.016461577370536995,0.10828932376625855,-0.007164846377196388,-0.5769010028303032
BTG PACTUAL CHILE ACCION,0.0,-0.05588262094888452,0.11827457395763075,-0.012846166770881462,0.0487637860634742,-0.07819026437172782,0.003934831414362128,-0.01354935622878628,-0.046873620410675665,0.03750307400658093,-0.05504218498625746,-0.015196745307443305,-0.004049133386841097,-0.032311096160581476,0.11199796021693698,-0.020813867075065717,0.0365004063055272,-0.040901402577676826,0.07520034932939801,0.026791625702510258,-0.03748501121707981,0.05327463637217211,-0.035846718789718124,0.014431327142754746,0.008906585855930516,-0.05682090599739931,0.4103257682732999,0.30593635131921615,0.024010118694240745,-0.03342632125229583,0.07176998113522526,0.04737043194955226,-0.012584392800221389,0.09049003311909543,-0.05788087590782909,0.021457742533427693,0.11838989157202873,-0.04676020329006836,0.10153508669008371,-0.018845105190074762,0.026342105404837612,-0.08043956873087421,0.005032854799301711,-0.0058855715732804015,-0.025865543561851,0.02795478368994675,-0.035871249868685395,0.049028791458806564,0.04266473129320536,-0.10002034055156506,0.08032850588812468,-0.029292569221006426,-0.02372091770914342,-0.02967177244630792,0.04271344206381822,-0.06077142310212924,-0.007890024708940624,0.06445252207699426,-0.17045821871799471,0.013973334326498499,0.03859466274681078,-0.13062042918023697,-0.20002701275598056,0.06473061451588191,0.02117472136511589,0.043578129089653306,0.08482728567187214,-0.006711191038317632,-0.09299691161386647,-0.019927886625784375,0.003152160298077744,0.08719906827542445,0.06264844795331181,-0.5797361382579767
BTG PACTUAL GESTION ACTIVA,0.0,-0.07821549208784251,0.11696098172696168,-0.030748873725055414,0.19755496334416867,0.08208766364470965,0.03569695808487183,0.007572913463264497,-0.04447522607639498,0.04070578344431719,-0.02252219204349426,0.020833994170459613,-0.010540189899253649,-0.0737167930457373,0.07682853034166204,-0.031203453889549926,0.04187239491293138,-0.03065169830726966,0.030599656886720616,0.010737737046957907,-0.025621547693195246,0.034049498675537526,-0.03609122798313624,0.03619750690302359,0.00613698695219167,-0.09497049557824944,0.12723089985588154,-0.024245289416444882,0.046466576124671866,-0.03166032467614199,0.03388957482547017,-0.0006266888513535296,-0.03392427353847016,0.04259548024183002,-0.02942156936698359,0.03476010327918999,0.006750369655155186,-0.10506394557352838,0.10621724258181398,-0.0339035663548809,0.043182721258799184,-0.035389236666032775,0.03422825380437344,0.0010410088070800239,-0.027822346468783787,0.022822019899346735,-0.035590112789866124,0.054089037315913524,0.09565179314519301,-0.09028991165080658,0.11813804880182133,-0.021119439221960135,0.0331539699592851,-0.015314037259920199,0.04845989067455991,0.007995448195090127,-0.022573864462708815,0.03313183219553961,-0.03949444310491834,0.033243360225044594,0.020548800703406478,-0.06600874252829869,-0.031234638504075485,0.0014178118241670035,0.04985324026358473,-0.011504822229635447,0.04896696508872855,0.014872523476712862,-0.24420763957922975,0.11656393287085098,0.003497277218561523,0.04005457710247251,0.023672688855740143,-0.5714895394239903
BTG PACTUAL GLOBAL DESARROLLADO,0.0,-0.06847903551614531,0.13437009280011214,-0.03901983162006395,0.029257303721279104,0.034511300223855956,0.24412936510406524,0.022649297107562694,-0.07721292749973785,0.04775521277678996,0.018482984251026124,0.014119769575206664,-0.04000324678758371,-0.11406282676963131,0.09102817385713013,-0.033372609149185495,0.04606297941887427,-0.030100092761642383,0.01631321065000524,0.022162278620916354,-0.020749384601363885,0.01906667188549216,-0.029557270691972115,0.0581238842425682,0.003560624767809939,-0.10011584211007585,0.14984576218391088,-0.03763567285252034,0.08188438452351399,-0.02749316950320435,0.02652423776136814,-0.018393238923950395,-0.043699380173242264,0.06245209317086098,-0.013986739292358608,0.047360095251969714,-0.007493151586459024,-0.13421145146568214,0.1094035124445698,0.013983530760631302,0.11294245270685388,-0.015534700744537444,0.05158597224670869,0.014118582391771328,0.001347229203452649,-0.0190685584170025,-0.05740684249241501,-0.004186758618044184,-0.0023389110487305187,-0.08020887288073641,0.14226816771401096,-0.011663061728666047,0.053594385234724706,-0.0268014416917155,0.055872234709650526,0.005850612094605134,-0.009496909448317492,0.03512752977169198,0.06727114410086266,0.039814399097646946,0.034488770334137664,-0.04071334514419811,-0.10422223583159773,0.029511520596306573,0.05083800508111902,-0.004017988720478094,0.0575865091711627,0.043900946368680804,-0.0444105210321083,0.06903533040613619,-0.03495661621888302,0.03107846909019818,0.015325794333534537,-0.5667197959086322
BTG PACTUAL GLOBAL EMERGENTE,0.0,-0.08810178037579808,0.10070280678035193,-0.004971425000349972,0.02368435990943052,0.009108796541734465,0.2521985810759002,-0.025524886589677998,-0.0708352034080163,0.0673324938903006,-0.02119352213191439,0.00417284566691567,-0.03714895835995269,-0.0847185639198933,0.097375149237801,-0.024915972992082147,0.024131804355339348,-0.019500935262178665,0.03693615764323299,0.028994428251899684,-0.01684839581938613,0.02881055473145322,-0.06551360580794463,0.017015292918223013,0.018272280064574487,-0.08399520460345422,0.15695362493563692,-0.022524630391017264,0.07578863541249792,-0.02945721859186823,0.046435271380222964,0.004788784806025959,-0.03267753769689963,0.05140856001378835,-0.011755610859478072,0.026865879017598182,0.02283591704329524,-0.12164168575780099,0.11900396794790313,0.007960971136053985,0.09373793481079806,-0.038507454400740104,0.02316056212574913,-0.008456675785545875,-0.026786520878468,-0.013761982201047962,-0.03840978258508121,0.03283563012255075,0.00981872875677392,-0.0797664466574215,0.13896268412477153,-0.0050367427080802996,0.01522353020327416,-0.02868946834324193,0.06301473016183601,-0.024623899620086265,-0.004460938725203589,0.04203550303183512,0.06274642642062145,0.04403122993269326,0.04619743598518222,-0.06898434095981665,-0.09786114932817136,-0.010449761274616165,0.026387364749042463,0.014889012817476344,0.08288674632455484,0.03948711826902551,-0.04611604810955361,0.07688461334413499,-0.010372707734557118,0.03963851635566917,0.0643730959804949,-0.5581689449195266
BTG PACTUAL MONEY MARKET,0.0,-0.0950301985215225,0.10933033674675108,-0.030258509076830253,0.035488816410281565,-0.030246330036729274,0.03548387411380727,0.002147175812823754,-0.030226686361344957,0.03552863973574616,-0.03019930432071205,0.035642310846732084,0.002370306180847548,-0.06211978949828123,0.07188216451452889,-0.02965300407855853,0.036006251840449144,-0.029798825709662857,0.03594812597478225,0.002565315042524441,-0.029962163881006365,0.03575142460412617,-0.03001053698470857,0.03576051018528248,0.0024646596877577753,-0.09467971757990123,0.10954451376074092,-0.030145422777419828,0.035529972599946946,-0.03037558592588674,0.035154731403258976,0.0017898247407583945,-0.03058702155172255,0.035025659316860525,-0.030701631941677632,0.035091624756901085,0.0017753824255928308,-0.09517700512628369,0.1094460620880715,-0.030331451176829116,0.03544355089254703,-0.030292621572436063,0.0353903809996583,0.0021027482389208707,-0.030292013803346785,0.035378037441660126,-0.030286520654724702,0.03562892717667965,0.002344322145647615,0.05971839964873671,0.19950569234933946,-0.029926458606929218,0.03542546258600421,-0.030131034739028895,0.0353103766325904,0.001591274815264443,-0.030951205657661074,0.03475504743208968,-0.031052044353497288,0.03454757471223324,0.0011417009441883064,-0.06345447324228581,0.03569651933263973,0.002357713206604828,0.033985744483644886,-0.03185137913625258,0.033625913906006666,0.00024209864188962094,-0.03194425920266353,0.03354510826851298,-0.03216138887070341,0.033484981244287226,0.0002769463988834264,-0.5805825583314279
BTG PACTUAL MONEY MARKET DOLAR,0.0,-0.09659407662962705,0.10734600907871905,-0.03205518348883407,0.03352608683070768,-0.032069902822011276,0.03354344943955523,64.14332951228594,1.7009360737645727,0.03386023423948714,-0.03172948639210749,0.033851336622412465,0.000542300979753163,-0.06400160644842068,0.06937772868319336,-0.03186582663504589,0.03376285636990439,-0.0318435662063129,0.03379592530670217,0.0004310065803203589,-0.03183435361926612,0.03383010900221506,-0.031743860428458115,0.03396021767255264,0.0006654211298280366,-0.09625552356323663,0.1077881568147554,-0.0316092705537282,0.034105069791259934,-0.03146264653358366,0.034309391834877356,0.001065093131131789,-0.03117133365487046,0.03460412536221891,-0.03104226391520315,0.03472295519463864,0.0014625069525553425,-0.09546360296280731,0.10868670129474589,-0.030659620921756114,0.03506191804053338,-0.03060996536736804,0.03524179058163135,0.0019348817006075159,-0.0304871262889167,0.035339695447953456,-0.030160785095431963,0.035568138150094075,0.002114596369406474,-0.09492437696903677,0.10945798011925034,-0.030125756099359302,0.03558543020343974,-0.030180341564343904,0.03551903249271682,0.002078191530725304,-0.03027701890463541,0.03542006631729455,-0.03036526996019695,0.035434248773132504,0.0018607392406262413,-0.06300726498655551,0.03604062257850127,0.0015121315597030893,0.03494368257951841,-0.03136207427730331,0.03376240918621498,0.0002974985009194242,-0.0320320396659457,0.03353040405246599,-0.03205450018316447,0.03350037900757474,0.00013826173574216227,-0.5805993742765316
BTG PACTUAL RENTA A PLAZO,0.0,-0.09254515275772957,0.11171661668685173,-0.030483217412607733,0.03565137720245981,-0.028487128164473408,0.03774160765833123,0.0038373259890684963,-0.031348075175442025,0.032623326566662,-0.041340018092705266,0.0361401905366332,0.00016163955021020193,-0.06051355769952105,0.08204112341335157,-0.025980013965848037,0.03623955419166669,-0.028852280360453175,0.03622967473535854,0.003093991753377656,-0.029409180143670888,0.03554399821146137,-0.03228836604650831,0.036289974394751345,0.00428374012470667,-0.09329451544276579,0.11071169551736104,-0.028952924864806162,0.03533156704082785,-0.030167446181025404,0.0349467740543703,0.002002697248993046,-0.032994269804533904,0.032632130036858165,-0.029599394312150085,0.03605328665193386,0.003352490667482,-0.09351102300864855,0.10990466913662966,-0.030074432522191108,0.03618767755100283,-0.029717383120974383,0.035453441464778024,0.0025049736606919115,-0.03051902193634015,0.03352876001931171,-0.031425520718494915,0.03450030709848173,0.00232533995203843,-0.09492960547948792,0.109658833159479,-0.028827013191420225,0.036557589389464296,-0.027484615257485467,0.03734655523245323,0.004048304162532768,-0.029857205443744483,0.034807058728026474,-0.0354412514147886,0.035612444749361094,0.0042139249996804296,-0.06333127560694318,0.035326381192132494,0.0045879418353265145,0.03648859748951261,-0.030628460591348827,0.0402086384275564,0.1502440352175609,0.05933502621314912,0.0719262279917221,-0.029466288370901372,0.03456383120817952,0.0017831626587390126,-0.5789508347154333
BTG PACTUAL RENTA ACTIVA,0.0,-0.08964838497640326,0.11370917329250196,-0.031677274792575094,0.03424834166677382,-0.02821461190705221,0.040615430411593545,0.006723008876423631,-0.008213885253788966,0.26197521706332916,-0.03684440137670708,0.0302489877902703,0.0001529070754742179,-0.05861046749038734,0.07553713118388816,-0.028080264393665733,0.03650071808787203,-0.028206853037304302,0.03879129807237014,0.005578598665519019,-0.02702778733973954,0.036547729058208356,-0.03777167802218118,0.036877556878710305,0.008449547884328723,-0.09272498258089445,0.11019177737737662,-0.02632843110146088,0.03417788192428395,-0.030524527127018697,0.03381826817866451,0.0027645575344259488,-0.0311028669146598,0.029955936831941532,-0.028524314553386443,0.03409960005557,0.004969579539322311,-0.09298337572972826,0.1093935529825516,-0.029933319973740047,0.03580172290400596,-0.02968195183471789,0.035325612835517495,0.003094951686527292,-0.030591691924575337,0.03210741400184847,-0.031217399964340253,0.03480997228503946,0.002623120143886659,-0.09402053158646562,0.11189902565448717,-0.023243038097282565,0.03790694523869087,-0.020720668084025395,0.03972380629995853,0.012491281170975865,-0.030446704458893636,0.03084840008375478,-0.055383108250881,0.01535221687823718,0.005593897587098162,-0.06903317845595214,0.0027695174170776493,-0.021417360496410076,0.026148648337184666,-0.035214547942281516,0.044273822231561066,0.010090844166027901,-0.03285020585899168,0.03679981660063647,-0.02484497040872158,0.043288997673661456,0.009712484366278584,-0.5764313690245402
BTG PACTUAL RENTA CHILENA,0.0,-0.08557457153919057,0.11684682535174695,-0.032074357959445576,0.03411395479478796,-0.027105673267133423,0.04376843047843004,0.010658208610493158,-0.03311844636112704,0.03676841327970792,-0.038672037119850455,0.02638867123082478,-0.001986407055585948,-0.05445667037189006,0.0796943620539785,-0.02491542376175282,0.04005105945785736,-0.024278697204597854,0.04323928523521836,0.012003901755155644,-0.019839923811849847,0.040219869624061655,-0.0444724328867101,0.03897629861023044,0.015732508301540493,-0.08892883730891155,0.11348787863971244,-0.02187342157195249,0.034451929606786,-0.029657463504784265,0.029068077561951178,0.0032174956183956827,-0.03032362093293206,0.023471530362366266,-0.027409219892671643,0.033582027025738315,0.008216970828940351,-0.09019276046389357,0.11129602578320452,-0.02738412444204774,0.03821932109684423,-0.027208888824940547,0.03720020086488618,0.006649160365074014,-0.029872773524031504,0.0310342408967208,-0.03023799409024408,0.03722591732748781,0.00599271450529959,-0.0913971258468077,0.11415299114967126,-0.018826993662298563,0.04057894171341614,-0.011716475678627547,0.043929621289628296,0.022493648128569133,-0.029362416191517027,0.028867489792943957,-0.06649343815501352,0.021781550414543327,0.012100715798287975,-0.07086844840752282,0.009504714954685856,-0.012511767713715982,0.04278811672749905,-0.031657677849776134,0.041228918122656166,0.015503570445295711,-0.025994528755714286,0.035232270821483835,-0.022839546772675634,0.042132656880182084,0.01311959228898174,-0.5749383823261114
BTG PACTUAL RENTA LATINOAMERICANA DOLAR,0.0,-0.10330703297224664,0.10953852702215117,-0.020937432022194558,0.043971017982421756,-0.03348998002820103,0.022417543320145228,-0.030414797879196653,-0.07452241739928689,0.022311888185472695,-0.013600936085344295,-0.013853250862200017,-0.026806913418200184,-0.06983117543143835,0.09889382107344913,-0.011729120483292,0.03933563499955728,-0.025314758142402694,0.0466763705779869,0.018035147550706565,-0.0242472504172061,0.03725502072418596,-0.04198104108797529,0.03549297613686209,0.012843120434419486,-0.08557947139345057,0.11538882079775381,-0.022519724675503783,0.03686029286222259,-0.032489698255131816,0.039987375625538,0.016399789421725375,-0.01687276164491769,0.042166597719797805,-0.030387407661695454,0.03593868425538704,0.0034348619245243572,-0.0986130474557061,0.10882767677661076,-0.028726495631567817,0.017599662768423174,-0.04464565507374363,0.046365262209580926,0.003581110478931393,-0.0376529403288961,0.041168078695136945,-0.03804709741265455,0.02486677710467955,0.01183959425660741,-0.08622631504146727,0.11633193800342378,-0.024594736037856446,0.03638077777757842,-0.023240752999013847,0.04314021499176901,-0.016721973464857487,-0.04255939687243415,0.036862044911873504,-0.03119364981447703,0.03539608865068877,0.01093337208694889,-0.0603986182930456,-0.06944436480478378,-0.06433124283846103,0.05336217440787672,0.020566273017345926,0.03680429979856559,0.02885955915154126,-0.023735358079515656,0.03292111638154571,-0.013754629422300768,0.07628123156133215,0.003948978601428399,-0.5783867699423844
BTG PACTUAL RENTA LOCAL,0.0,-0.08815200416173385,0.3393349565350736,0.07113890844980375,0.03472181518003992,-0.02772154487764411,0.03986740473225647,0.006146840470085957,-0.03289914202216626,0.03408850894766835,-0.03971781632093385,0.0271926463293497,-0.0006222299510603158,-0.057228876019276065,0.07879317974461153,-0.026688676233639796,0.037099519603624564,-0.027667656551650044,0.037731045270877894,0.00503770185673913,-0.026522566287468408,0.0360570807291829,-0.03806047838474669,0.03792316651968308,0.00768707879891517,-0.09167755129935018,0.11108693080188758,-0.02674263580760672,0.03416549006523106,-0.031186432126870445,0.03269699263868642,0.0027442345082435704,-0.031176378458381948,0.02879792211982113,-0.028486154551362497,0.034915023254757926,0.005405241576497133,-0.09242181006058647,0.11003813303577203,-0.029526971530381307,0.03686021042542875,-0.02896871073825935,0.0358991163753315,0.0035818842524277805,-0.030479133553539484,0.03192284725633465,-0.03223303576045344,0.03450939308683476,0.002553196175592909,-0.09431422626863906,0.1104860101385079,-0.024802721726125854,0.038436798415347306,-0.021432812208726282,0.03895328336777437,0.010293340549911045,-0.029316175463536376,0.032140443668125185,-0.05008238399638698,0.03303055903054153,0.009479301748512636,-0.06476571910203544,0.02497998593451789,0.00457192939137574,0.04455562234318511,-0.03060008578150042,0.036991198777772016,0.008048245308536428,-0.13957810723949626,-0.014389658613822465,-0.022247262417720237,0.03870901976964647,0.006782434829491368,-0.5760267850573235
BTG PACTUAL RENTA NOMINAL,0.0,-0.09341675453295739,0.27002644466611314,0.04595276784603808,0.035373120326801066,-0.028499822424498,0.038907516944129084,0.0029103241803529745,-0.034230707827256346,0.03263401573577451,-0.04514094551439696,0.03146137581727926,-0.00044612569656421464,-0.05780095717773637,0.08394379721560918,-0.02318858709898619,0.03700197323412224,-0.02789169367397437,0.0387297458111997,0.0058246825114953715,-0.027695938255723584,0.03725186095551791,-0.03633269023833752,0.037041170220154296,0.0066689334191600835,-0.09301547822930067,0.11015394993966177,-0.024946510557722124,0.03505223914643496,-0.02972429675878363,0.03565245265896211,0.0026239442124627033,-0.031092374336135875,0.03230402141447719,-0.028761453695258843,0.03445003316714268,0.004872822349412553,-0.09329767831810154,0.10967318987530539,-0.028434930248742107,0.03624125314667315,-0.030122722927064083,0.03550965869839984,0.00310478740390141,-0.03074013850134938,0.0336062669640933,-0.030049949595016945,0.036765778814006556,0.0034050305263777503,-0.09394147024195498,0.11103429191593528,-0.02566813490433628,0.03809737878410702,-0.019059311273305735,0.042205529575864986,0.012386302556948836,-0.030376376670431915,0.03183068627767094,-0.04686715087933346,0.026775574886806597,0.008331508108628594,-0.06760482917482169,0.020607456104553945,-0.0021847309367573065,0.04298445054165767,-0.03241081034702975,0.039282963961164485,0.0050177513236606686,-0.030882847155422777,0.033403597488326,-0.029044667102258948,0.03582555357774009,0.004837993589743128,-0.578137729266742
BURSÁTIL 90,0.0,-0.06883309316197372,0.10044441552356687,-0.002244437723401216,0.03131231949182012,-0.06863087766010967,0.013096070838157337,-0.01522590178414196,-0.04175495670019713,0.046393364223792144,-0.04569172091116147,-0.01519736836285801,-0.012586717829745298,-0.02652241615570783,0.1052125578439036,-0.017896960601373357,0.03212842018204798,-0.043044708963988376,0.05674506687700642,0.009754826455242949,-0.04185344282412973,0.06085746355440169,-0.024346669831249,0.16771452283889876,0.026374832241139234,-0.07936247897798332,0.18040755445857704,0.02224013772800215,0.020935150909921374,-0.04548493066865922,0.05591705735312247,0.016484161860331303,0.014940658445385502,0.28081040547798586,-0.055369085208986535,0.01604767328196921,0.0898150931270465,-0.11367466893669409,0.07808918785615804,-0.01908373058848467,0.026261455312385218,-0.07597089340467456,0.013915541602170789,-0.011418909080854633,-0.028159553374079938,0.006643666430037554,-0.047447585201759734,0.020728854602761082,0.03474385613666908,-0.09425265179073594,0.07193480225208759,-0.04567474094428026,-0.020064331875892516,-0.02580614486626842,0.03207163710521299,-0.054681055917151666,-0.004398233694317133,0.05020134355255523,-0.1056229107167832,0.04063189058746075,0.017852390326365875,-0.11689644887885942,-0.18766860865471702,0.04304593303975657,0.022647809309025657,0.00547930975317934,0.05205651525163013,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
CAPITAL EFECTIVO,0.0,-0.09445603124082047,0.1099799666200425,-0.029693829725699006,0.036075011034537585,-0.029689397068281553,0.03607497905881929,0.227439062955044,0.4804880804237086,0.0362558947361884,-0.02953298268445581,0.03631221030827936,0.003077886594262891,-0.06161241754158542,0.07232706041663706,-0.029176530916015908,0.03656557980174524,-0.029304162453164473,0.3374185607647304,0.1264846863964264,-0.029448962842272275,0.03640698572792189,-0.029379618115428663,0.036419213346176926,0.0030572701995077445,-0.09419962039383656,0.11021850330788197,-0.02958499937257386,0.035946939369228215,-0.030014629918484248,0.035688270996903526,0.002216986959443945,-0.030173527117470123,0.035551140680476934,-0.030182292800591815,0.035573898137727156,0.002229941268561797,-0.09486301728243685,0.10948690078004586,-0.03018926705536351,0.03550644840388606,-0.03023228961286739,0.03549958886342042,0.0021073452591111597,-0.030277708680122473,0.0354507500786998,-0.0302909731108848,0.03546495001515981,0.0021740466800035385,-0.0948840220560806,0.10948063544599318,-0.030131652273669873,0.03560105424209414,-0.03010453095708787,0.03553615569542057,0.0018724610852509649,-0.030401366916014028,0.03505181964495985,-0.030752493504473177,0.03486800992365935,0.0014494806095552981,-0.09558728314945475,0.07281371448108143,0.0021705977993979886,0.03381862259916857,-0.03201938106273883,0.033527755072274124,0.00018340737067279456,-0.032090136174141914,0.03349142743323097,-0.03211775319971166,0.03349076277457508,0.00014299959408958784,-0.580601788667125
CAPITAL EMPRESARIAL,0.0,-0.09472383968287812,0.10965925234896856,-0.029881403414529717,0.036175100535175586,-0.02963421455011328,0.03607303376812743,0.0026960462864871193,-0.02962379309986618,0.036167716653823234,-0.029599215307053672,0.036205039740941025,0.002936411078651835,-0.06175670990334792,0.07217517382996874,-0.029311725482857875,0.03645893369907505,-0.029394137185197233,0.036378256931676844,0.002985348905874874,-0.029488768985263647,0.03627605897979724,-0.029494597553100577,0.03629338074058097,0.0029301740822631483,-0.09426224416785733,0.11001570197161814,-0.029893649234374875,0.03581571521048876,-0.030075626026920266,0.035614408429055944,0.0021769776043745193,-0.030220048616892092,0.03543470719166675,-0.03028966819127321,0.03543743723396542,0.0020629880139040324,-0.09499267743220619,0.10932581957883825,-0.030286415382383636,0.4643479839548952,0.27247626986824147,0.03556227929777944,0.002191927286625983,-0.03017136156810918,0.03556252585122177,-0.030165298302663013,0.035617280537824536,0.002274805717041195,-0.09480107102673463,0.10960148857524232,-0.030018743611037735,0.035731771394010625,-0.03000509243544036,0.035636658072796035,0.0019731612602031934,-0.03026346642382871,0.03512137639634294,-0.030712929818109913,0.034904461643131546,0.0014705300911412866,-0.09558440372970378,0.07275527390657754,0.002360027879069637,0.033778904363050755,-0.032019894691332484,0.03353929865272276,0.00022756730593953556,-0.032092344416162266,0.033521697585864985,-0.032109316636354523,0.033474717830884515,0.00015162804154167375,-0.5806010336660807
CAPITAL FINANCIERO,0.0,-0.09454823946421798,0.1098777782754281,-0.029787197760326456,0.03598067390212756,-0.02976698364826913,0.03598702865278369,0.0026181220955838747,-0.02970165034618022,0.03608639057408447,-0.02966881591746373,0.0361281742870061,0.002914461052992534,-0.06183850555164594,0.07203382054868301,-0.029455098969702442,0.036245819283740044,-0.02958361356746564,0.036184605911829815,0.023905943354205705,-0.005338872585092025,0.03612110858512341,-0.029643773173364196,0.03613169442043729,0.0028050882885832795,-0.09420997003311427,0.11015671893383172,-0.029696482161213344,0.5184077463080956,0.22335997680183062,0.03563428443382288,0.0021662335151351186,-0.030209197933132925,0.03550688880879904,-0.030230272966603633,0.03550997761932706,0.002169823645391311,-0.09490627654395212,0.10941828765496853,-0.030273189365111364,0.03540258247518624,-0.030328897991775072,0.03536056854146219,0.001957341531233059,-0.0127472443184109,0.06304119500870375,-0.030466327929198123,0.03530696446531256,0.002023834379402789,-0.095007796188055,0.10932520217826114,-0.030309761488313214,0.035379706032475866,-0.03032467926154736,0.03531822258452144,0.0017705248851971334,-0.030422416757295956,0.050499380346095135,-0.0047895109761276755,0.03467194408003249,0.001284897271486507,-0.09570096640078862,0.07265278544286335,0.0019592222521460645,0.033812082873377225,-0.03199568302830036,0.03352872335450585,0.00018999558981058762,-0.032097700084262826,0.03348430521469603,-0.03212817711830074,0.03347223222875639,0.00013432777029764864,-0.5806047154686356
