fundRUN,fundName,fundSeries,aafmCategory,svsCategory,svsCategoryId,currency,fundRUNSeries,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21
8745-9,BANCOESTADO BNP PARIBAS ACCIONES EMERGENTE,CLASI,Accionario Emergente,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5,P,8745-9CLASI,1046.5049,1054.1236,1053.1019,1097.1668,1056.9825,1050.2187,1033.9814,970.3801,932.8545,978.9697,979.6369,932.4292,879.8973,858.3368,937.808,940.9183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8745-9,BANCOESTADO BNP PARIBAS ACCIONES EMERGENTE,CRECI,Accionario Emergente,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5,P,8745-9CRECI,1102.0771,1110.952,1110.818,1158.2492,1116.7755,1110.5412,1094.3,1027.8608,988.9246,1038.6931,1040.2554,990.9676,935.9321,913.724,999.1714,1003.3092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8745-9,BANCOESTADO BNP PARIBAS ACCIONES EMERGENTE,PATRI,Accionario Emergente,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5,P,8745-9PATRI,998.0519,1006.861,1007.5947,1051.482,1014.6925,1009.8574,995.934,936.2616,901.5357,947.7107,949.9161,905.677,856.1048,836.455,915.4535,920.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8807-2,BANCOESTADO BNP PARIBAS MAS RENTA BICENTENARIO,A,"Fondos de Deuda > 365 Dias Nacional, Inversión en Pesos",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3,P,8807-2A,1256.6326,1260.2132,1263.0981,1264.9461,1268.1713,1274.5983,1278.1164,1283.0913,1281.2609,1282.8198,1280.5754,1280.5046,1289.2347,1296.9258,1302.9406,1307.3013,1312.2722,1318.1546,1323.0912,1331.6389,1336.5683,1336.8051,1330.6624,1345.4617,1352.2758,1358.5997,1362.9043,1371.073,1372.4944,1375.9182,1379.6541,1382.4471,1379.2985,1377.5299,1378.4654,1384.7208,1392.9495,1396.9763,1400.0239,1403.0971,1407.0025,1410.9437,1415.2831,1419.3669,1419.6176,1416.3976,1421.6069,1427.4367,1433.2324,1436.5527,1446.1712,1454.1226,1466.911,1482.8103,1497.4762,1505.927,1510.9395,1494.5021,1485.0152,1496.3859,1504.1637,1492.5926,1485.1009,1522.9275,1543.2922,1543.5419,1541.8163,1549.2107,1543.5552,1552.282,1556.2496,1557.3972,1567.2963
8807-2,BANCOESTADO BNP PARIBAS MAS RENTA BICENTENARIO,APV,"Fondos de Deuda > 365 Dias Nacional, Inversión en Pesos",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3,P,8807-2APV,1265.3742,1269.1646,1272.2753,1274.3357,1277.7911,1284.4674,1288.2206,1293.4436,1291.8001,1293.5806,1291.519,1291.6561,1300.6721,1308.6289,1314.9101,1319.517,1324.7481,1330.8942,1336.0941,1344.9429,1350.1323,1350.5895,1344.5934,1359.767,1366.8742,1373.4665,1378.0406,1386.5165,1388.1778,1391.8582,1395.8626,1398.9141,1395.946,1394.381,1395.5459,1402.1051,1410.6646,1414.9489,1418.2646,1421.5999,1425.7868,1430.004,1434.6335,1439.0054,1439.4843,1436.4511,1441.9593,1448.1062,1454.2205,1457.802,1467.7995,1476.1003,1489.3224,1505.6997,1520.8373,1529.6667,1534.9979,1518.5439,1509.1399,1520.9408,1529.0929,1517.5591,1510.1858,1548.8932,1569.8585,1570.3577,1568.8552,1576.6337,1571.1234,1580.261,1584.5477,1585.972,1596.3103
8807-2,BANCOESTADO BNP PARIBAS MAS RENTA BICENTENARIO,B,"Fondos de Deuda > 365 Dias Nacional, Inversión en Pesos",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3,P,8807-2B,1236.7821,1240.0118,1242.5239,1244.0253,1246.8695,1252.8699,1255.9979,1260.5555,1258.4371,1259.6372,1257.1136,1256.7138,1264.9493,1272.1827,1277.7469,1281.6974,1286.2328,1291.67,1296.1668,1304.1977,1308.6927,1308.5806,1302.2364,1316.3736,1322.6928,1328.5629,1332.4221,1340.0673,1341.104,1344.1077,1347.4031,1349.7761,1346.3594,1344.2797,1344.8506,1350.5986,1358.2674,1361.8707,1364.4831,1367.1306,1370.5756,1374.0654,1377.9291,1381.5421,1381.4347,1377.9392,1382.6554,1387.9607,1393.2299,1396.1262,1405.1046,1412.471,1424.5187,1439.5924,1453.4488,1461.2671,1465.7581,1449.4314,1439.8643,1450.5081,1457.6643,1446.0953,1438.459,1474.7225,1494.0499,1493.9117,1491.8495,1498.6104,1492.7599,1500.8051,1504.2586,1504.9722,1514.1401
8807-2,BANCOESTADO BNP PARIBAS MAS RENTA BICENTENARIO,BE,"Fondos de Deuda > 365 Dias Nacional, Inversión en Pesos",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3,P,8807-2BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010.8228,1017.5551,1021.9411,1011.8457,1006.4065,1015.138,1017.3659,1017.3659,1017.3659,1024.7049,1039.4574,1040.6429,1040.5307,1046.5782,1043.778,1050.7406,1054.4572,1056.3018,1064.0908
8807-2,BANCOESTADO BNP PARIBAS MAS RENTA BICENTENARIO,C,"Fondos de Deuda > 365 Dias Nacional, Inversión en Pesos",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3,P,8807-2C,1189.6181,1191.8103,1193.2113,1193.672,1195.3857,1200.1518,1202.1271,1205.4653,1202.4512,1202.5764,1199.1815,1197.7827,1204.6088,1210.5353,1214.7981,1217.5531,1220.8246,1224.9784,1228.1998,1234.7609,1238.3029,1237.46,1230.7513,1243.372,1248.5972,1253.4643,1256.3572,1262.8382,1263.063,1265.1628,1267.5098,1268.9864,1265.0453,1262.3395,1262.1482,1266.7883,1273.2231,1275.9145,1277.6012,1279.3428,1281.8033,1284.3269,1287.1718,1289.7787,1288.6404,1284.2888,1287.6261,1291.4698,1295.2725,1296.9701,1304.2032,1309.9638,1320.016,1332.8882,1344.5756,1350.661,1353.6994,1337.4848,1327.5654,1336.2441,1341.6969,1329.9916,1321.8456,1354.0563,1370.6381,1369.3857,1366.3348,1371.3621,1364.8865,1371.0779,1373.1043,1372.5898,1379.7794
8807-2,BANCOESTADO BNP PARIBAS MAS RENTA BICENTENARIO,F,"Fondos de Deuda > 365 Dias Nacional, Inversión en Pesos",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3,P,8807-2F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002.5993,1005.6585,1009.3488,1013.0421,1017.034,1020.8461,1021.8745,1020.4471,1025.0987,1030.2362,1035.358,1038.6075,1046.5116,1053.1915,1063.418,1075.8889,1087.5181,1094.6484,1099.257,1088.2857,1082.3291,1091.6077,1098.2775,1090.754,1086.2657,1114.9135,1130.8494,1132.0267,1131.7884,1138.2503,1135.0928,1142.5482,1146.4765,1148.3651,1156.7151
8807-2,BANCOESTADO BNP PARIBAS MAS RENTA BICENTENARIO,I,"Fondos de Deuda > 365 Dias Nacional, Inversión en Pesos",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3,P,8807-2I,1103.0913,1107.0425,1110.4744,1112.9695,1116.7098,1123.2477,1127.2592,1132.5623,1131.8319,1134.1256,1133.0276,1133.8814,1142.5353,1150.2209,1156.49,1161.269,1166.6275,1172.7744,1178.1187,1186.6889,1192.0141,1193.1896,1188.6366,1202.8284,1209.8981,1216.4442,1221.2855,1229.5671,1231.8374,1235.877,1240.235,1243.7511,1241.8897,1241.3006,1243.1159,1249.7672,1258.2108,1262.77,1266.5485,1270.3224,1274.8886,1279.4606,1284.4336,1289.1819,1290.4189,1288.5334,1294.2848,1300.6437,1306.9809,1310.9658,1320.8109,1329.1127,1341.8863,1357.4922,1372.0276,1380.8865,1386.5673,1372.5924,1364.9469,1376.5109,1384.7848,1375.1718,1369.3763,1405.3545,1425.299,1426.6455,1426.2033,1434.2024,1430.0853,1439.3339,1444.1424,1446.3735,1456.7432
8807-2,BANCOESTADO BNP PARIBAS MAS RENTA BICENTENARIO,VIVIENDA,"Fondos de Deuda > 365 Dias Nacional, Inversión en Pesos",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3,P,8807-2VIVIENDA,,,,,,,,,,,,,1000.1913,1006.9898,1012.5539,1016.8116,1021.5799,1027.0368,1031.7941,1039.3776,1044.1173,1045.2251,1041.312,1053.8236,1060.0967,1065.9043,1070.2264,1077.5616,1079.6319,1083.2508,1087.1519,1090.3154,1088.7624,1088.3272,1089.9977,1095.9117,1103.3983,1107.4713,1110.8681,1114.2587,1118.3475,1122.4392,1126.8862,1131.1366,1132.3038,1130.7339,1135.8631,1141.529,1147.1766,1150.752,1159.4806,1166.8527,1178.155,1191.943,1204.7958,1212.6655,1217.7424,1205.5591,1198.9307,1209.1785,1216.5376,1208.177,1203.1752,1234.8761,1252.4948,1253.7687,1253.4738,1260.5983,1257.0705,1265.2947,1269.6137,1271.6726,1280.8865
8753-K,BANCOESTADO BNP PARIBAS RENTA EMERGENTE,APV,"Fondos de Deuda > 365 Dias Internacional, Mercados Emergentes",FM DE LIBRE INVERSION,6,P,8753-KAPV,1330.6368,1315.7331,1321.0686,1318.2382,1314.4327,1335.484,1386.0639,1403.3971,1388.7603,1397.158,1424.5699,1406.8433,1401.9734,1389.5227,1393.1866,1392.0222,1428.3522,1414.0454,1416.7467,1473.7156,1449.2396,1415.0935,1386.5701,1391.8091,1369.9047,1396.0483,1446.2477,1462.6438,1499.3955,1482.7329,1475.715,1448.2512,1458.091,1447.6771,1473.0644,1427.5795,1427.2374,1390.7262,1411.3942,1397.5271,1394.9574,1396.2763,1407.5109,1437.0538,1422.0611,1452.2329,1406.9902,1464.0252,1438.2426,1438.5135,1491.8293,1492.8154,1550.4155,1546.3271,1593.8869,1611.0817,1619.5086,1623.0321,1723.5628,1664.3824,1736.4833,1735.4987,1672.1785,1715.2929,1756.9054,1805.3295,1766.7812,1807.2829,1781.592,1771.2911,1816.8034,1760.2583,1789.0793
8753-K,BANCOESTADO BNP PARIBAS RENTA EMERGENTE,BE,"Fondos de Deuda > 365 Dias Internacional, Mercados Emergentes",FM DE LIBRE INVERSION,6,P,8753-KBE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009.735,1016.2688,1019.7782,1084.2793,1048.3843,1095.1945,1095.8788,1057.2415,1085.8386,1113.5985,1145.7033,1122.6691,1149.869,1134.9218,1129.7983,1160.2574,1125.5794,1145.467
8753-K,BANCOESTADO BNP PARIBAS RENTA EMERGENTE,CLASI,"Fondos de Deuda > 365 Dias Internacional, Mercados Emergentes",FM DE LIBRE INVERSION,6,P,8753-KCLASI,1287.0804,1272.1773,1276.7947,1273.5366,1269.3219,1289.1216,1337.3784,1353.5286,1338.8626,1346.3875,1372.2402,1354.5903,1349.3291,1336.8155,1339.7723,1338.1032,1372.4439,1358.1399,1360.1575,1414.2511,1390.1923,1356.862,1328.967,1333.4229,1311.881,1336.4053,1383.8733,1398.9881,1433.5324,1417.0202,1409.7156,1382.8935,1391.7181,1381.1925,1404.8374,1360.8822,1359.9793,1324.6813,1343.7979,1330.0491,1327.0407,1327.7505,1337.8663,1365.3684,1350.5693,1378.6397,1335.1418,1388.6753,1363.6413,1363.3759,1413.3075,1413.6615,1467.5851,1463.1146,1507.4758,1523.0925,1530.431,1533.1106,1627.4036,1570.8588,1638.2136,1636.6354,1576.2538,1616.2316,1654.7391,1699.6498,1662.653,1700.0466,1675.1926,1664.8008,1706.8764,1653.0517,1679.4051
8753-K,BANCOESTADO BNP PARIBAS RENTA EMERGENTE,CRECI,"Fondos de Deuda > 365 Dias Internacional, Mercados Emergentes",FM DE LIBRE INVERSION,6,P,8753-KCRECI,1320.8005,1306.0075,1311.3043,1308.4955,1304.7189,1325.6152,1375.822,1393.0277,1378.4998,1386.8361,1414.0462,1396.4513,1391.6181,1379.26,1382.8976,1381.7423,1417.8047,1403.6043,1406.2864,1462.8355,1438.5409,1404.6476,1376.3356,1381.5366,1359.7945,1385.7458,1435.5755,1451.8514,1488.3327,1471.7938,1464.8285,1437.568,1447.3359,1436.9996,1462.2004,1417.0519,1416.7129,1380.4716,1400.9879,1387.2237,1384.6737,1385.9836,1397.1361,1426.462,1411.5806,1441.5308,1396.6223,1453.2377,1427.6457,1427.9152,1480.839,1481.8186,1538.9952,1534.9376,1582.1479,1599.2169,1607.5825,1611.0809,1710.8722,1652.1285,1723.6994,1722.7229,1659.8697,1702.6675,1743.9746,1792.0432,1753.7796,1793.9841,1768.4831,1758.2589,1803.4372,1747.3091,1775.9189
8753-K,BANCOESTADO BNP PARIBAS RENTA EMERGENTE,PATRI,"Fondos de Deuda > 365 Dias Internacional, Mercados Emergentes",FM DE LIBRE INVERSION,6,P,8753-KPATRI,1355.4149,1340.7482,1346.7575,1344.425,1341.1138,1363.1529,1415.3822,1433.6912,1419.3221,1428.5116,1457.1379,1439.6178,1435.2443,1423.0638,1427.4227,1426.8162,1464.6766,1450.6026,1453.9916,1513.1011,1488.5831,1454.1279,1425.404,1431.3979,1409.4694,1436.9195,1489.2215,1506.7244,1545.2404,1528.697,1522.1083,1494.4161,1505.1885,1495.0735,1521.9178,1475.5516,1475.8251,1438.6231,1460.6236,1446.8678,1444.8213,1446.7823,1459.0432,1490.301,1475.3596,1507.3027,1460.9451,1520.8135,1494.6659,1495.5213,1551.6093,1553.2737,1613.8924,1610.2987,1660.5316,1679.159,1688.6364,1693.0297,1798.6356,1737.6159,1813.6599,1813.3524,1747.9345,1793.7397,1838.0363,1889.4735,1849.9147,1893.1265,1866.9831,1856.9775,1905.475,1846.955,1877.9935
8844-7,BANCOESTADO PERFIL DINAMICO A,APV,Balanceado Agresivo,FM DE LIBRE INVERSION,6,P,8844-7APV,1227.9852,1250.0223,1248.9526,1279.8988,1265.1617,1255.1488,1280.4958,1259.6166,1224.6314,1273.0358,1289.4255,1270.9921,1195.6764,1163.5218,1203.7803,1201.6796,1232.6928,1195.4738,1238.1212,1279.4987,1254.3635,1237.1677,1251.2022,1245.4307,1249.0715,1274.9238,1339.8837,1357.8593,1390.9222,1377.9092,1406.6693,1389.4122,1418.9792,1451.5528,1442.2096,1433.3644,1479.6269,1417.0711,1420.5903,1435.768,1433.4176,1426.3201,1446.6979,1477.9153,1455.8682,1430.4157,1417.5066,1402.4651,1438.4451,1431.9588,1469.7192,1490.9597,1476.901,1494.4361,1524.8057,1526.8266,1564.5304,1575.2296,1663.0635,1631.493,1675.7809,1622.6137,1467.2745,1553.8573,1537.0486,1606.8248,1570.0512,1629.1501,1607.5317,1569.8709,1674.7308,1631.7532,1691.3857
8844-7,BANCOESTADO PERFIL DINAMICO A,CLASI,Balanceado Agresivo,FM DE LIBRE INVERSION,6,P,8844-7CLASI,1120.264,1138.621,1135.7169,1161.947,1146.62,1135.678,1156.6471,1135.8575,1102.4967,1144.1302,1156.9579,1138.4838,1068.5885,1037.5831,1070.981,1066.6992,1091.6201,1056.4396,1091.4929,1125.364,1101.2451,1084.102,1094.4011,1087.3005,1088.4246,1109.0613,1163.3743,1176.8323,1203.2162,1189.786,1212.3312,1195.2023,1218.4108,1244.0319,1233.7707,1223.8937,1261.0152,1205.6466,1206.3637,1217.0296,1212.7481,1204.5429,1219.4504,1243.4171,1222.6349,1198.9968,1186.0099,1171.2142,1198.9984,1191.5604,1220.6776,1236.061,1222.099,1234.3542,1257.0657,1256.3603,1285.0378,1291.3881,1360.9092,1332.5593,1366.1538,1320.4785,1191.8142,1259.8411,1243.8649,1297.9607,1265.8747,1310.8113,1290.8151,1257.9538,1339.2794,1302.1977,1346.9805
8844-7,BANCOESTADO PERFIL DINAMICO A,CRECI,Balanceado Agresivo,FM DE LIBRE INVERSION,6,P,8844-7CRECI,1141.6831,1160.8361,1158.367,1185.6072,1170.4649,1159.7718,1181.6872,1160.9404,1127.3059,1170.373,1183.9813,1165.5703,1094.4766,1063.1423,1097.8288,1093.889,1119.9603,1084.2993,1120.7408,1155.9913,1131.1895,1113.5533,1124.1058,1116.7854,1117.9128,1139.0836,1194.8379,1208.6316,1235.6984,1221.877,1245.0001,1227.3798,1251.1838,1277.4631,1266.8965,1256.7237,1294.8096,1237.93,1238.6363,1249.5582,1245.132,1236.6787,1251.9535,1276.528,1255.163,1230.8661,1217.5054,1202.2876,1230.7791,1223.1171,1252.9751,1268.7357,1254.3743,1266.9234,1290.2028,1289.4476,1318.8493,1325.3346,1396.6504,1367.5228,1401.9647,1355.0614,1222.9977,1292.7742,1276.3493,1331.8267,1298.9702,1345.3116,1325.0082,1291.4972,1375.2188,1337.3706,1383.5995
8844-7,BANCOESTADO PERFIL DINAMICO A,G,Balanceado Agresivo,FM DE LIBRE INVERSION,6,P,8844-7G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014.2779,995.3362,1022.4858,990.1635,895.4851,948.4444,938.304,981.0204,958.7699,994.9995,981.9169,959.035,1023.22,997.089,1033.6593
8844-7,BANCOESTADO PERFIL DINAMICO A,IPA,Balanceado Agresivo,FM DE LIBRE INVERSION,6,P,8844-7IPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986.4,1000.4368,1021.6381,1006.0254,988.0595,978.7804,968.0245,992.4792,987.6629,1013.3201,1027.5848,1017.5064,1029.2066,1049.7206,1050.7104,1076.2585,1083.2044,1143.1802,1121.0505,1151.0422,1114.1249,1007.0801,1066.1129,1054.1769,1101.6251,1076.0907,1116.1852,1100.9666,1074.763,1146.1283,1116.289,1156.6416
8844-7,BANCOESTADO PERFIL DINAMICO A,PATRI,Balanceado Agresivo,FM DE LIBRE INVERSION,6,P,8844-7PATRI,1170.6934,1190.7896,1188.7613,1217.2163,1202.1805,1191.6871,1214.7213,1193.9011,1159.7881,1204.6074,1219.1144,1200.6667,1127.911,1096.0546,1132.2955,1128.6957,1156.0873,1119.1542,1157.2583,1194.1747,1169.0338,1151.2962,1162.684,1155.6028,1157.2605,1179.6288,1237.893,1252.6982,1281.2957,1267.4849,1292.0195,1274.2745,1299.5217,1327.3797,1316.9411,1306.9212,1347.1001,1288.4173,1289.6998,1301.6066,1297.5468,1289.2672,1305.7457,1331.9414,1310.1871,1285.3706,1271.9407,1256.5759,1286.9,1279.3792,1311.1671,1328.2052,1313.7282,1327.4163,1352.3813,1352.1636,1383.5637,1390.9575,1466.4068,1436.434,1473.2368,1424.5146,1286.2279,1360.1706,1343.4597,1402.4301,1368.4126,1417.8331,1397.0091,1362.2553,1451.1598,1411.8208,1461.2434
8846-3,BANCOESTADO PERFIL MODERADO E,APV,Balanceado Conservador,FM DE LIBRE INVERSION,6,P,8846-3APV,1220.728,1231.3335,1237.7238,1234.2724,1237.1322,1244.7335,1259.5169,1268.5501,1263.9014,1264.2214,1264.8291,1259.6139,1274.1776,1282.4357,1287.7482,1289.9521,1300.406,1305.4154,1310.9242,1323.9386,1328.9747,1324.477,1312.5644,1332.0877,1337.5225,1352.4612,1366.2058,1375.2494,1376.6326,1374.4019,1377.3952,1383.882,1379.0181,1377.0245,1370.5838,1385.0549,1397.1308,1400.6101,1403.4348,1406.1714,1411.9756,1416.4284,1425.1186,1429.8851,1430.9644,1423.619,1427.1518,1434.1708,1446.3046,1448.3051,1463.7361,1476.5382,1497.4204,1516.1086,1544.6617,1564.3113,1571.4204,1528.9433,1504.4914,1535.717,1555.1618,1525.1317,1495.2507,1548.5793,1587.0067,1586.3273,1579.7884,1608.5748,1580.9946,1601.2136,1620.0475,1622.8915,1654.2763
8846-3,BANCOESTADO PERFIL MODERADO E,CLASI,Balanceado Conservador,FM DE LIBRE INVERSION,6,P,8846-3CLASI,1210.7356,1220.7867,1226.6023,1222.6802,1224.9936,1232.0147,1246.1187,1254.5237,1249.4136,1249.2003,1249.2883,1243.6097,1256.7318,1263.6219,1267.5108,1268.377,1277.3003,1280.9048,1284.9461,1296.3264,1299.9222,1294.149,1281.1929,1298.8708,1302.7871,1316.076,1328.0409,1335.4599,1335.3856,1331.8535,1333.3387,1338.1975,1332.1258,1328.7894,1321.217,1333.7509,1343.9527,1346.0091,1347.2935,1348.5352,1352.6655,1355.5387,1362.409,1365.5163,1365.1445,1356.6968,1358.6678,1363.9021,1373.9829,1374.5655,1387.7377,1398.4384,1416.7122,1432.921,1458.3592,1475.3449,1480.5287,1438.9809,1414.5146,1442.3416,1459.0551,1429.4613,1399.9687,1448.4109,1482.7787,1480.6229,1473.0287,1498.2915,1471.091,1488.3244,1504.2852,1505.3279,1532.812
8846-3,BANCOESTADO PERFIL MODERADO E,CRECI,Balanceado Conservador,FM DE LIBRE INVERSION,6,P,8846-3CRECI,1233.8837,1244.6041,1251.0641,1247.5762,1250.4675,1258.1514,1273.0949,1282.226,1277.5279,1277.8521,1278.4672,1273.1964,1287.1769,1294.748,1299.2841,1300.7063,1310.4132,1314.6511,1319.3589,1331.6091,1335.8514,1330.4833,1317.7047,1336.4536,1341.0524,1355.2511,1368.1529,1376.3613,1376.869,1373.7914,1375.9074,1381.5077,1375.8045,1372.9415,1365.6784,1379.2195,1390.3592,1393.0205,1394.9418,1396.8011,1401.6742,1405.2287,1412.9505,1416.7743,1416.9706,1408.8001,1411.4266,1417.4656,1428.5487,1429.7025,1444.0159,1455.7485,1475.3973,1492.8908,1520.0388,1538.3958,1544.4355,1501.7316,1476.805,1506.4967,1524.6007,1494.2708,1464.0624,1515.3448,1551.9595,1550.3398,1543.0429,1570.1729,1542.3009,1561.0311,1578.4198,1580.1846,1609.7186
8846-3,BANCOESTADO PERFIL MODERADO E,G,Balanceado Conservador,FM DE LIBRE INVERSION,6,P,8846-3G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.7065,1021.7976,1034.8673,1015.0053,995.2462,1030.869,1056.5838,1056.2616,1052.0933,1071.4093,1053.1689,1066.7738,1079.4544,1081.487,1102.5421
8846-3,BANCOESTADO PERFIL MODERADO E,IPA,Balanceado Conservador,FM DE LIBRE INVERSION,6,P,8846-3IPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.9508,1007.0964,1007.649,1002.2636,1004.5445,1009.2705,1017.5936,1018.8058,1029.4422,1038.2325,1052.6923,1065.6112,1085.4495,1099.0242,1103.792,1073.7274,1056.3386,1078.0338,1091.4518,1070.1633,1048.9736,1086.1624,1112.8788,1112.1739,1107.409,1127.3577,1107.8008,1121.73,1134.691,1136.4415,1158.1731
8846-3,BANCOESTADO PERFIL MODERADO E,PATRI,Balanceado Conservador,FM DE LIBRE INVERSION,6,P,8846-3PATRI,1257.7685,1269.1829,1276.3122,1273.2769,1276.7696,1285.1429,1300.9592,1310.8465,1306.5801,1307.4666,1308.6335,1303.7916,1318.6677,1326.9509,1332.1652,1334.1714,1344.6988,1349.6019,1355.0099,1368.1718,1373.0945,1368.1574,1355.5738,1375.4453,1380.7642,1395.9185,1409.8058,1418.8468,1419.9729,1417.3811,1420.167,1426.5528,1421.2475,1418.892,1411.9658,1426.5712,1438.704,1442.0107,1444.6127,1447.1326,1452.7978,1457.0804,1465.7092,1470.2998,1471.1078,1463.2461,1466.5764,1473.4768,1485.6284,1487.3985,1502.9274,1515.7611,1536.8723,1555.7336,1584.6969,1604.5158,1611.4769,1567.5847,1542.1984,1573.8728,1593.4628,1562.3833,1531.4479,1585.7419,1624.7471,1623.7184,1616.7623,1645.887,1617.3352,1637.6718,1656.5946,1659.1509,1690.8785
8846-3,BANCOESTADO PERFIL MODERADO E,VIVIENDA,Balanceado Conservador,FM DE LIBRE INVERSION,6,P,8846-3VIVIENDA,,,1006.2055,1004.5138,1007.9964,1015.3158,1028.5532,1037.1143,1034.4609,1035.91,1037.5588,1034.4661,1047.0245,1054.3129,1059.2199,1061.5561,1070.7046,1075.3594,1080.4478,1091.7303,1096.4237,1093.27,1083.9713,1100.6553,1105.7092,1118.5735,1130.5171,1138.5619,1140.288,1139.0018,1142.0643,1148.0278,1144.5572,1143.4852,1138.6982,1151.3075,1161.9373,1165.3671,1168.3127,1171.1682,1176.6018,1180.8945,1188.7453,1193.3292,1194.819,1189.2917,1192.8312,1199.3087,1210.0721,1212.3037,1225.8448,1237.1761,1255.3127,1271.6062,1296.2149,1313.3733,1319.9927,1284.9666,1265.0403,1291.9543,1308.9794,1284.3152,1259.7943,1305.3687,1338.4456,1338.538,1333.7657,1358.7726,1336.1342,1353.9115,1370.5123,1373.618,1400.8959
8845-5,BANCOESTADO PERFIL TRADICIONAL C,APV,Balanceado Moderado,FM DE LIBRE INVERSION,6,P,8845-5APV,1181.7559,1199.1921,1203.085,1216.9772,1213.3997,1209.2554,1222.9733,1217.6819,1196.2552,1219.2285,1224.0995,1211.1168,1179.9241,1178.3404,1210.2933,1210.2372,1231.9526,1219.2165,1241.8058,1268.3601,1259.7496,1252.5233,1251.0596,1255.2483,1261.6787,1282.2344,1324.6945,1334.2885,1348.5077,1339.5141,1356.2811,1352.4925,1363.5483,1378.4678,1364.6348,1373.2454,1400.5028,1376.2151,1378.0812,1388.1386,1387.8981,1385.8452,1399.3118,1410.2789,1403.3555,1388.9102,1385.3755,1386.246,1410.1751,1406.6196,1426.968,1440.3027,1445.0593,1462.4212,1488.7155,1500.6166,1521.5122,1498.16,1523.5325,1525.1456,1556.2485,1518.714,1428.6742,1501.4762,1509.6765,1551.9861,1527.4902,1567.7042,1544.6477,1531.1535,1594.4733,1570.3409,1611.3958
8845-5,BANCOESTADO PERFIL TRADICIONAL C,CLASI,Balanceado Moderado,FM DE LIBRE INVERSION,6,P,8845-5CLASI,1100.4005,1115.7797,1118.4516,1130.4366,1126.1563,1121.388,1133.1464,1127.2857,1106.5403,1126.8333,1130.4056,1117.4667,1087.1358,1084.1682,1111.9135,1110.2638,1128.5069,1115.235,1134.2106,1156.7437,1147.2395,1138.9645,1135.9983,1138.1089,1142.2401,1159.2926,1195.9027,1202.8326,1213.8454,1204.0168,1217.2771,1212.0739,1220.2255,1231.7447,1217.6314,1223.4947,1245.9263,1222.6768,1222.5164,1229.6685,1227.6294,1224.0516,1234.1104,1241.9354,1234.0623,1219.5455,1214.6934,1213.6515,1232.7677,1228.0097,1243.9241,1253.7436,1256.0158,1269.2794,1290.1819,1298.5645,1314.7542,1292.6526,1312.6552,1312.0934,1336.863,1302.807,1223.7474,1284.2583,1289.3544,1323.5842,1300.7371,1332.6773,1310.8668,1297.1544,1348.5233,1325.8029,1358.0979
