fundRUN,fundName,fundSeries,aafmCategory,svsCategory,svsCategoryId,currency,fundRUNSeries,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21
8705-K,LATINOAMERICANO,APV,Accionario America Latina,FM DE LIBRE INVERSION,6,D,8705-KAPV,4.012,4.1184,3.8558,4.1751,3.94,3.8935,3.6246,3.3684,3.2896,3.4411,3.3188,3.1789,3.0269,3.1128,3.5313,3.7566,3.379,3.8125,4.0445,4.0277,3.9811,4.3444,3.9869,4.0054,4.3526,4.5329,4.5278,4.5439,4.3778,4.4052,4.7876,5.0607,5.2665,5.094,4.925,5.1721,5.8334,5.7093,5.6577,5.647,4.8333,4.5917,5.0817,4.5898,4.8412,5.0006,4.908,4.7596,5.452,5.4045,5.0436,5.1424,5.0483,5.3895,5.5663,5.1337,5.2284,5.5438,5.2526,5.8198,5.6643,4.9357,3.082,3.3186,3.546,3.7679,4.1965,4.0022,3.6486,3.7151,4.4262,4.8548,4.6892
8567-7,LATINOAMERICANO,F,,,,,8567-7F,56.0843,57.4075,52.8096,57.8452,54.3997,54.1343,49.4156,45.1305,41.3962,0.7578,0.7311,0.7005,0.667,0.6863,0.7785,0.8284,0.7454,0.8414,0.8929,0.8892,0.8791,0.9599,0.8812,0.8857,0.9629,1.0031,1.0023,1.0062,0.9697,0.9761,1.0611,1.122,1.1679,1.13,1.0928,1.148,1.2952,1.2679,1.2569,1.2549,1.0743,1.0209,1.1302,1.0211,1.0774,1.1132,1.0929,1.0602,1.2147,1.2045,1.1244,1.1467,1.1261,1.2025,1.2423,1.1462,1.1676,1.2384,1.1737,1.3008,1.2665,1.1039,0.6895,0.7426,0.7937,0.8437,0.9399,0.8967,0.8177,0.8328,0.9925,1.0889,1.0521
8567-7,LATINOAMERICANO,I,,,,,8567-7I,103.648,106.1061,97.6434,107.0065,100.6571,100.1791,91.451,83.4953,76.6456,0.9958,0.9958,0.9958,0.9958,0.9958,0.9958,0.9958,0.9958,0.9958,0.9958,0.9958,0.9958,0.9958,0.9958,0.9958,0.9958,0.9958,0.9958,0.9958,0.9958,1.0169,1.0695,1.0695,1.0695,1.0695,1.0695,1.0695,1.0695,1.0695,1.0695,1.0695,1.0229,0.9728,1.0779,0.9746,1.0292,1.0643,1.0457,1.0153,1.1643,1.1554,1.0794,1.1018,1.0829,1.1574,1.1967,1.105,1.1266,1.1959,1.1344,1.2583,1.2261,1.0695,0.6686,0.7207,0.771,0.8201,0.9145,0.8731,0.7969,0.8123,0.9689,1.0639,1.0288
8567-7,LATINOAMERICANO,P,,,,,8567-7P,60.3295,61.8121,56.9225,62.4148,58.7601,58.5338,53.4893,48.9031,44.9031,0.4514,0.4346,0.4153,0.3945,0.405,0.4588,0.4872,0.4372,0.4923,0.5212,0.518,0.5111,0.5568,0.5103,0.5118,0.5554,0.5776,0.576,0.5771,0.5551,0.5577,0.6051,0.6386,0.6635,0.6407,0.6185,0.6484,0.7301,0.7136,0.7059,0.7035,0.6011,0.5702,0.63,0.5681,0.5982,0.6169,0.6045,0.5853,0.6693,0.6625,0.6173,0.6284,0.6158,0.6564,0.6768,0.6232,0.6337,0.6708,0.6346,0.7019,0.6821,0.5934,0.3699,0.3977,0.4243,0.4501,0.5005,0.4767,0.434,0.4414,0.5253,0.5755,0.5552
8325-9,LIQUIDEZ DOLAR,A,"Fondos de Deuda < 90 Dias Internacional, Dolar",FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1,D,8325-9A,1173.9568,1174.0113,1174.0687,1174.1273,1174.1749,1174.2211,1174.2744,1174.3265,1174.4031,1174.474,1174.5477,1174.6268,1174.7051,1174.7834,1174.8591,1174.9414,1175.0308,1175.1117,1175.1911,1175.2768,1175.3687,1175.4546,1175.5399,1175.622,1175.726,1175.8028,1175.9023,1175.9796,1176.1843,1176.5753,1177.0781,1177.6624,1178.2547,1178.9228,1179.655,1180.5742,1181.4279,1182.2682,1183.2201,1184.273,1185.375,1186.5335,1187.9833,1189.4379,1190.8788,1192.4689,1194.325,1196.3478,1198.4935,1200.3816,1202.5176,1204.7031,1206.954,1209.1076,1211.2055,1213.0747,1214.8957,1216.7797,1218.606,1220.5016,1222.0871,1223.1531,1224.1729,1224.9955,1227.3851,1227.6294,1228.2381,1228.5204,1228.8311,1229.1318,1229.4236,1229.8428,1230.1915
8325-9,LIQUIDEZ DOLAR,E,"Fondos de Deuda < 90 Dias Internacional, Dolar",FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1,D,8325-9E,1215.0792,1215.1356,1215.195,1215.2557,1215.3049,1215.3528,1215.4079,1215.462,1215.5412,1215.6145,1215.6909,1215.7759,1215.8815,1215.9858,1216.0915,1216.1988,1216.3159,1216.4235,1216.5303,1216.6487,1216.7677,1216.8814,1216.9935,1217.1034,1217.2796,1217.3826,1217.512,1217.6194,1217.8786,1218.3072,1218.8526,1219.4834,1220.1207,1220.8372,1221.6193,1222.5959,1223.588,1224.5484,1225.6335,1226.8202,1228.061,1229.3574,1230.959,1232.5659,1234.1556,1235.9345,1237.955,1240.152,1242.4768,1244.5251,1246.8404,1249.2042,1251.6394,1253.9707,1256.2481,1258.2886,1260.276,1262.3325,1264.325,1266.3939,1268.1781,1269.638,1271.0756,1272.3058,1275.0291,1275.3665,1275.7315,1276.0481,1276.3021,1276.5382,1276.7858,1277.1639,1277.4642
8325-9,LIQUIDEZ DOLAR,USD,"Fondos de Deuda < 90 Dias Internacional, Dolar",FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1,D,8325-9USD,1032.4011,1032.4554,1032.5057,1032.5575,1032.5989,1032.6394,1032.6916,1032.7332,1032.8041,1041.6,1041.6,1041.6,1041.6453,1041.722,1041.7924,1041.8654,1041.9539,1042.017,1042.0915,1042.1684,1042.25,1042.3253,1042.3993,1042.4702,1042.5664,1042.6347,1042.7227,1042.7913,1042.9733,1043.3185,1043.7647,1044.2843,1044.8123,1045.4044,1046.0546,1046.8697,1047.6272,1048.3734,1049.2172,1050.1525,1051.1308,1052.1583,1053.4423,1054.7326,1056.0099,1057.421,1059.0668,1060.8601,1062.763,1064.437,1066.3306,1068.2687,1070.2653,1072.1754,1074.0353,1075.694,1077.3089,1078.9804,1080.6,1082.281,1083.6931,1084.6839,1085.6381,1086.4272,1088.5846,1088.8022,1089.0973,1089.2901,1089.4979,1089.7059,1089.9295,1090.2568,1090.5158
8130-2,MERCADO MONETARIO,A,Fondos de Deuda < 90 Dias Nacional,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1,P,8130-2A,1986.1803,1989.3008,1992.7174,1996.1447,1999.7901,2003.4218,2007.2553,2011.2002,2015.0285,2019.0089,2022.9321,2027.3108,2031.9935,2036.3766,2041.087,2045.563,2050.0186,2054.2494,2058.7111,2063.0264,2067.1748,2071.4818,2075.8084,2080.3564,2084.7506,2088.2811,2092.0225,2095.3058,2098.2759,2100.8862,2103.542,2106.0621,2108.5546,2111.0194,2113.4838,2116.254,2119.0989,2121.5021,2124.107,2126.6587,2129.2978,2131.8548,2134.5011,2137.1497,2139.566,2142.0097,2144.549,2147.4891,2150.3676,2153.0016,2156.0527,2159.0457,2162.194,2165.1568,2167.8357,2170.253,2172.4117,2173.847,2175.034,2175.9758,2176.9136,2177.7482,2178.5611,2179.55,2179.6584,2179.7128,2179.7461,2179.7726,2179.7964,2179.8242,2179.871,2179.903,2179.9299
8130-2,MERCADO MONETARIO,APV,Fondos de Deuda < 90 Dias Nacional,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1,P,8130-2APV,2039.2243,2042.8442,2046.8219,2050.8222,2055.0887,2059.2775,2063.5978,2067.9719,2072.3494,2076.9532,2081.5021,2086.5297,2091.8795,2096.8416,2102.2242,2107.285,2112.3659,2117.3361,2122.5467,2127.6421,2132.5521,2137.6218,2142.7167,2148.0517,2153.256,2157.5026,2162.027,2166.0606,2169.7964,2173.1421,2176.564,2179.8389,2183.0673,2186.2881,2189.4822,2193.0321,2196.6609,2199.7677,2203.1423,2206.4495,2209.8796,2213.1968,2216.63,2220.0684,2223.2454,2226.4643,2229.6651,2233.2908,2236.8542,2240.1048,2243.8511,2247.5202,2251.371,2255.0119,2258.3774,2261.4603,2264.2571,2266.3283,2268.1262,2269.6831,2271.2368,2272.6477,2274.0751,2275.3582,2275.5873,2275.6739,2275.739,2275.7945,2275.8417,2275.8901,2275.9589,2276.0228,2276.0642
8130-2,MERCADO MONETARIO,F,Fondos de Deuda < 90 Dias Nacional,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1,P,8130-2F,1178.1022,1180.4535,1183.0752,1185.6842,1188.4428,1191.182,1194.0228,1196.8797,1199.6959,1202.6529,1205.5719,1208.7804,1212.1729,1215.3645,1218.7826,1222.0591,1225.34,1228.459,1231.7216,1234.939,1238.0381,1241.252,1244.4331,1247.7972,1251.079,1253.7819,1256.675,1259.2746,1261.682,1263.8807,1266.1322,1268.3008,1270.4338,1272.539,1274.6543,1276.901,1279.2739,1281.3102,1283.4413,1285.5079,1287.6356,1289.6978,1291.8319,1293.9695,1295.981,1298.128,1300.3041,1302.735,1305.1306,1307.3141,1309.8185,1312.2687,1314.8365,1317.2725,1319.5589,1321.6862,1323.6365,1325.1702,1326.5324,1327.7669,1328.9997,1330.1267,1331.2836,1332.3151,1332.457,1332.5204,1332.573,1332.6179,1332.6579,1332.6997,1332.7611,1332.8078,1332.8398
8130-2,MERCADO MONETARIO,I,Fondos de Deuda < 90 Dias Nacional,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1,P,8130-2I,1430.494,1433.6527,1437.102,1440.5281,1444.1494,1447.7513,1451.4964,1455.2555,1458.9383,1462.8059,1466.631,1470.8128,1475.208,1479.3014,1483.7453,1487.9895,1492.2546,1496.293,1500.5248,1504.7531,1508.8294,1513.0554,1517.2289,1521.5762,1525.8475,1529.3567,1533.1468,1536.5104,1539.6946,1542.686,1545.8311,1548.847,1551.6377,1554.528,1557.4219,1560.4839,1563.707,1566.4145,1569.3411,1572.1725,1575.0993,1577.9371,1580.8747,1583.8179,1586.5841,1589.5387,1592.4351,1595.7021,1598.9271,1601.8665,1605.227,1608.5127,1611.9531,1615.2237,1618.3214,1621.2176,1623.8887,1626.0642,1628.0228,1629.8321,1631.6387,1633.2992,1635.0185,1636.5707,1636.9037,1637.0184,1637.1153,1637.1975,1637.2661,1637.3338,1637.4354,1637.5198,1637.5689
8130-2,MERCADO MONETARIO,P,Fondos de Deuda < 90 Dias Nacional,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1,P,8130-2P,1161.2205,1163.2186,1165.4155,1167.6274,1169.9858,1172.3044,1174.7077,1177.1578,1179.5808,1182.1297,1184.6496,1187.4603,1190.44,1193.1985,1196.1898,1198.9996,1201.8148,1204.5306,1207.3884,1210.1675,1212.8413,1215.6138,1218.3931,1221.3108,1224.1436,1226.4449,1228.8948,1231.0682,1233.067,1234.8464,1236.6631,1238.3981,1240.1093,1241.8138,1243.5068,1245.3943,1247.3263,1248.9741,1250.764,1252.5167,1254.33,1256.0873,1257.9058,1259.7269,1261.4034,1263.1026,1264.8449,1266.8253,1268.7701,1270.5447,1272.5927,1274.5993,1276.7062,1278.6962,1280.5274,1282.2162,1283.7451,1284.8466,1285.793,1286.6035,1287.4117,1288.1391,1288.8749,1289.7141,1290.0447,1290.3348,1290.6212,1290.7879,1290.8266,1290.8672,1290.9266,1290.9719,1291.0028
8277-5,MERCADOS EMERGENTES,A,Accionario Emergente,FM MIXTO,4,P,8277-5A,1133.9142,1134.0397,1148.7855,1182.5272,1171.8932,1161.3987,1154.5161,1075.9543,1054.4611,1108.5283,1108.2017,1091.0993,1014.5076,982.5897,1032.0496,1011.795,1069.0616,1036.1346,1086.7646,1147.1696,1096.2572,1071.3568,1034.3033,995.2552,998.8702,1025.2312,1061.5962,1086.6499,1094.0446,1083.9255,1116.1345,1091.8333,1122.2642,1116.2341,1118.8984,1105.458,1147.6041,1085.0082,1074.563,1044.2047,1017.4691,1015.7787,1017.7571,1006.5682,983.21,966.9843,970.7283,961.2512,1033.7158,1028.0332,1103.492,1150.8213,1107.3152,1137.0555,1174.2407,1135.9797,1142.2332,1178.6742,1306.2611,1296.8649,1339.8138,1295.9671,1116.1905,1168.0608,1194.8411,1316.7518,1337.691,1376.4146,1359.9023,1359.8505,1465.4812,1428.6777,1522.2054
8822-6,MERCADOS EMERGENTES,B,Accionario Emergente,FM DE LIBRE INVERSION,6,P,8822-6B,1124.1709,1124.7265,1139.8354,1173.7967,1163.7351,1153.7878,1147.4376,1069.8118,1048.8727,1103.1221,1103.2502,1086.6853,1010.8313,979.4171,1029.1529,1009.3685,1066.9496,1034.5115,1085.5218,1146.3431,1095.9164,1071.4773,1034.8438,996.1973,1000.2403,1027.0312,1063.9118,1089.468,1097.3479,1087.6454,1120.441,1096.5117,1127.5365,1121.9547,1125.0949,1112.0523,1154.9402,1092.3631,1082.3068,1052.1619,1025.658,1024.3752,1026.8064,1015.9492,992.7811,976.8123,980.9977,971.8329,1045.5389,1040.1901,1117.0157,1165.4037,1121.8225,1152.4263,1190.6196,1152.3141,1159.1338,1196.6226,1326.6975,1317.7135,1361.9295,1317.8812,1135.5456,1188.8025,1216.5733,1341.251,1363.1576,1403.2127,1386.9474,1387.4821,1495.872,1458.9233,1555.0913
8822-6,MERCADOS EMERGENTES,C,Accionario Emergente,FM DE LIBRE INVERSION,6,P,8822-6C,1174.0481,1175.0791,1191.3703,1227.3713,1217.3674,1207.4577,1201.3224,1120.5269,1099.0467,1156.3821,1156.9915,1140.104,1060.9706,1028.4053,1081.0867,1060.7386,1121.7255,1088.0683,1142.2032,1206.7113,1154.102,1128.8435,1090.6957,1050.408,1055.1188,1083.7954,1123.1914,1150.6441,1159.4584,1149.679,1184.848,1160.0355,1193.348,1187.9448,1191.7592,1178.4443,1224.4127,1158.5158,1148.3378,1116.8131,1089.1434,1088.2282,1091.2744,1080.1938,1055.9951,1039.4509,1044.3339,1035.0169,1113.9882,1108.715,1191.1074,1243.216,1197.2335,1230.3999,1271.7175,1231.3257,1239.1223,1279.741,1419.4344,1410.4212,1458.3654,1411.7573,1216.9487,1274.5453,1304.8717,1439.1883,1463.3139,1506.9498,1490.0926,1491.2984,1608.4575,1569.3923,1673.5527
8822-6,MERCADOS EMERGENTES,E,Accionario Emergente,FM DE LIBRE INVERSION,6,P,8822-6E,1153.7989,1154.8124,1170.8225,1206.2035,1196.3709,1186.632,1180.6118,1101.2103,1080.0959,1136.4427,1137.0416,1120.4451,1042.6762,1010.6727,1062.4455,1042.4488,1102.384,1069.3071,1122.5086,1185.9043,1134.202,1109.3791,1071.8891,1032.2956,1036.9256,1065.1074,1103.8245,1130.8037,1139.4663,1129.8548,1164.417,1140.0333,1172.7713,1167.4607,1171.2097,1158.1248,1203.3009,1138.54,1128.5369,1097.5548,1070.3622,1069.4636,1072.4577,1061.5689,1037.7871,1021.5273,1026.3274,1017.1698,1094.779,1089.5971,1170.5697,1221.7796,1176.5899,1209.1844,1249.7896,1210.0947,1217.7569,1257.6754,1394.9602,1386.1028,1433.2211,1387.4167,1195.966,1252.5712,1282.3748,1414.3743,1438.0845,1480.9681,1464.4019,1465.587,1580.7259,1542.3337,1644.6985
8062-4,MID CAP,B,Accionario Nacional Otros,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5,P,8062-4B,973.4199,1027.0601,1001.2259,1010.7429,993.3349,960.5926,942.2454,925.4975,909.3808,922.3555,894.0366,896.2788,903.2979,937.5829,1003.8944,1018.0517,1028.7361,1033.0097,1118.9785,1144.3045,1168.965,1199.7894,1151.2439,1085.1552,1107.0115,1158.3652,1325.8118,1372.8646,1356.4095,1305.531,1440.9196,1476.4943,1516.2713,1648.378,1346.4899,1586.8723,1689.3148,1621.9624,1544.4597,1616.9314,1630.4477,1530.177,1528.2579,1560.7073,1600.9758,1535.0659,1541.6011,1567.9878,1606.8212,1594.3185,1549.7822,1537.8174,1494.7509,1540.8034,1480.0242,1337.9395,1399.6027,1252.8353,1118.9041,1137.7321,1117.2772,979.5881,795.359,926.159,912.8341,983.6006,991.9698,1019.4198,945.5552,872.7449,956.881,971.4369,1019.3659
8881-1,MID TERM,A,Fondos de Deuda < 365 Dias Nacional en pesos,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 365 DIAS,2,P,8881-1A,1155.2439,1156.8083,1156.4216,1160.2571,1162.5511,1165.2463,1164.2107,1162.8338,1163.0566,1146.2297,1142.2922,1141.8225,1144.8538,1149.4035,1164.5259,1168.6264,1170.1654,1169.827,1171.5887,1175.5593,1178.2371,1180.269,1180.8651,1183.9293,1189.156,1191.9708,1194.2244,1198.0501,1199.5355,1200.9763,1202.3985,1203.8046,1204.3225,1204.4699,1204.7916,1206.0156,1209.1078,1210.6758,1210.721,1212.3167,1213.0676,1214.3246,1215.3688,1216.0492,1215.4999,1215.4079,1217.528,1220.7394,1222.0434,1224.1824,1226.6002,1228.5691,1231.7626,1237.1852,1241.4796,1242.9757,1244.2149,1241.5431,1232.6511,1239.0686,1241.6395,1238.5173,1243.7649,1253.2397,1255.8165,1255.5711,1255.256,1257.6173,1258.1516,1260.7457,1264.3196,1263.8792,1265.5899
8881-1,MID TERM,B,Fondos de Deuda < 365 Dias Nacional en pesos,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 365 DIAS,2,P,8881-1B,1183.6296,1186.1512,1186.7723,1191.6976,1195.0784,1198.8441,1198.8065,1198.4161,1199.6416,1183.3002,1180.2148,1180.7419,1184.8899,1190.5511,1207.2316,1212.4709,1215.0912,1215.7314,1218.7038,1224.1924,1228.2993,1231.7837,1233.7295,1238.3041,1245.1556,1249.3574,1253.1131,1258.4824,1261.4454,1264.321,1267.2272,1270.1216,1272.0371,1273.6091,1275.3218,1278.0386,1282.7419,1285.697,1287.1762,1289.954,1291.8607,1294.2734,1296.498,1298.3371,1298.8287,1299.845,1303.194,1307.7527,1310.2733,1313.5843,1317.3088,1320.5191,1325.0883,1332.0274,1337.7985,1340.5602,1343.0112,1341.277,1332.7767,1340.8653,1344.7972,1342.4897,1349.3317,1360.737,1364.7018,1365.5654,1365.4286,1368.1707,1368.9204,1371.9166,1375.9747,1375.6701,1377.7076
8881-1,MID TERM,D,Fondos de Deuda < 365 Dias Nacional en pesos,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 365 DIAS,2,P,8881-1D,1054.2716,1056.7121,1057.4811,1062.0793,1065.3095,1068.8767,1069.0614,1069.7335,1070.042,1067.0685,1067.0685,1067.0685,1067.0685,1067.0685,1067.0685,1067.0685,1067.0685,1067.0685,1067.0685,1067.0685,1067.0685,1067.0685,1067.1754,1067.1754,1067.1754,1069.2829,1073.1716,1078.4254,1080.423,1083.7229,1087.0818,1090.4352,1092.9238,1095.1485,1097.4687,1100.6853,1105.6189,1108.965,1111.1276,1114.3861,1116.9246,1119.8757,1122.6966,1125.1872,1126.4833,1128.2651,1132.0463,1136.9138,1140.0148,1143.72,1147.8788,1151.5653,1156.4726,1163.4127,1169.2373,1172.4372,1175.3439,1174.6141,1167.928,1175.8046,1180.0419,1178.7547,1185.5554,1196.3511,1200.6401,1202.1775,1202.4771,1205.3005,1206.3565,1209.407,1213.3822,1213.5244,1215.7345
8986-9,MID TERM UF,A,Fondos de Deuda < 365 Dias Nacional en UF,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 365 DIAS,2,P,8986-9A,1100.9615,1110.027,1117.0229,1114.8867,1120.9787,1124.5313,1132.0082,1136.9993,1141.5681,1137.457,1139.7209,1139.2861,1145.8453,1153.7861,1156.1821,1158.4387,1164.8792,1166.5127,1167.4429,1171.6062,1172.8723,1169.9391,1166.9845,1173.4468,1175.476,1183.8058,1185.4522,1189.1904,1189.8797,1189.4542,1184.1759,1187.3895,1184.292,1176.4849,1180.4001,1186.9475,1187.794,1192.6692,1193.349,1192.2532,1199.0359,1202.7462,1206.4707,1208.5952,1211.1297,1207.5324,1208.3278,1207.0587,1211.6476,1212.158,1215.1892,1221.387,1227.1898,1231.3618,1237.4588,1241.2058,1244.4198,1236.0837,1235.0369,1243.4145,1249.9239,1247.6462,1252.9464,1256.6359,1264.9358,1261.3854,1260.0973,1267.5783,1267.5497,1274.1744,1283.6526,1281.8382,1285.4963
8986-9,MID TERM UF,B,Fondos de Deuda < 365 Dias Nacional en UF,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 365 DIAS,2,P,8986-9B,1105.1726,1114.7919,1122.3966,1120.8088,1127.5143,1131.6519,1139.7636,1145.3791,1150.5554,1147.2092,1150.2798,1150.655,1158.0963,1166.8922,1170.0913,1173.1276,1180.4325,1182.8467,1184.6557,1189.8978,1192.1699,1190.2065,1188.1838,1195.7858,1198.8817,1208.3132,1211.0317,1215.8594,1217.6084,1218.184,1213.8195,1218.158,1215.9893,1209.0097,1214.0404,1221.8218,1223.7426,1229.718,1231.475,1231.3662,1239.4345,1243.7299,1247.9099,1250.4363,1253.3781,1249.9845,1251.1272,1250.1423,1255.2253,1256.0527,1259.5257,1266.2722,1272.6229,1277.2744,1283.9369,1288.1639,1291.8283,1283.5127,1282.7528,1291.7945,1298.8986,1296.8496,1302.7008,1306.869,1315.8462,1312.4867,1311.4902,1319.6224,1319.9281,1327.175,1337.3869,1335.8472,1340.0122
8986-9,MID TERM UF,D,Fondos de Deuda < 365 Dias Nacional en UF,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 365 DIAS,2,P,8986-9D,1030.4717,1039.8123,1047.3197,1046.2392,1052.9154,1057.1842,1065.1836,1070.8554,1076.1069,1073.2092,1076.2941,1076.8644,1084.0486,1092.4899,1095.708,1098.7677,1105.8342,1108.3137,1110.2348,1115.3741,1117.7239,1116.1101,1114.4326,1121.7908,1124.9242,1133.9829,1136.766,1141.5229,1143.3981,1144.1645,1140.2973,1144.6063,1142.7939,1136.4663,1141.42,1148.9705,1151.0113,1156.8446,1158.7336,1158.8596,1166.6905,1170.9647,1175.1395,1177.7587,1180.7624,1177.8056,1179.1146,1178.4266,1178.9502,1178.9502,1178.9502,1178.9502,1178.9502,1178.9502,1178.9502,1178.9502,1178.9502,1178.9502,1178.9502,1178.9502,1178.9502,1178.9502,1178.9502,1178.9502,1178.9502,1178.9502,1178.9502,1178.9502,1178.9502,1178.9502,1178.9502,1178.9502,1178.9502
8858-7,MILA,APV,Accionario Países MILA,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5,P,8858-7APV,925.4301,961.6992,944.6872,971.8506,939.5633,945.4713,959.088,924.9138,897.2924,946.7544,914.146,885.8888,879.1641,890.1622,941.7444,943.6497,916.6947,919.5322,915.9651,922.2493,875.721,900.2381,880.9643,859.4071,879.767,881.0065,938.9912,929.3749,956.8579,955.1913,989.4017,978.024,998.0325,965.4101,941.4005,963.7508,1019.1109,960.185,982.0402,1022.7338,993.0645,981.0841,998.6959,1014.8919,1003.4784,949.9078,910.9049,913.0929,955.6581,963.6884,998.2496,984.3554,953.3717,988.8166,989.5042,986.2966,1042.2746,1053.529,1081.4377,1094.1288,1092.1212,1007.1125,755.3764,820.1156,834.5953,874.3381,853.9693,855.9826,824.6651,789.9114,893.3409,921.1145,912.568
8858-7,MILA,GLOBA,Accionario Países MILA,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5,P,8858-7GLOBA,812.2279,844.2352,829.4912,853.5318,825.3647,830.739,842.8965,775.5299,775.5299,775.5299,775.5299,775.5299,775.5299,775.5299,775.5299,775.5299,766.2449,768.7884,765.9824,771.4152,732.6574,753.3419,737.3765,719.4977,736.7108,737.9012,786.6474,778.764,801.9771,800.7581,829.6277,820.2754,837.2424,810.0614,790.0905,809.0339,855.7031,806.3926,824.9363,859.3107,834.5734,824.6882,839.6852,853.4983,844.0874,799.2091,766.564,768.5815,804.5946,811.5238,840.8207,829.3016,803.3826,833.4362,834.2073,831.6938,879.0924,888.7886,912.529,896.4117,896.4117,896.4117,896.4117,896.4117,896.4117,896.4117,896.4117,896.4117,896.4117,896.4117,896.4117,896.4117,896.4117
8858-7,MILA,INVER,Accionario Países MILA,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5,P,8858-7INVER,869.4617,902.3317,885.0612,909.2087,877.7047,881.9616,893.3418,860.2379,833.355,877.9936,846.5422,819.1633,811.7441,820.7626,867.0408,867.5534,841.528,842.9263,838.4164,842.9219,799.2518,820.4146,801.7025,780.9299,798.2501,798.3084,849.5936,839.6909,863.245,860.51,890.013,878.479,895.1697,864.6308,841.9224,860.6381,908.7313,855.0455,873.2159,908.1003,880.4542,868.589,882.8754,895.8678,884.527,836.0701,800.5955,801.3331,837.4496,843.3604,872.316,858.9455,830.6804,860.3324,859.6593,855.6073,902.8757,911.2769,934.1253,943.6928,940.5745,866.1666,648.7042,703.2968,714.6596,747.6237,729.1313,729.7738,702.0722,671.494,758.3362,780.7609,772.3751
8858-7,MILA,PATRI,Accionario Países MILA,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5,P,8858-7PATRI,940.5376,979.5376,964.0376,993.5376,960.5376,969.0376,985.5376,952.5376,925.5376,976.5376,941.9001,911.8336,905.7823,917.7266,969.8847,970.8565,942.1331,944.0869,939.434,944.8838,896.3,920.4226,899.7993,876.8571,896.686,897.1004,955.14,944.3986,971.3031,968.6195,1002.2555,989.6953,1008.9237,974.9242,949.7022,971.2196,1025.9365,965.7029,986.6519,1026.4863,995.6652,982.666,999.2713,1014.4235,1002.0091,947.5258,907.6993,908.9401,950.3059,957.3775,990.6665,975.8779,944.1563,978.2596,977.9067,973.7002,1028.1374,1040.6374,1069.5,1083.5,1083,1000.5,751,816,831.5,872,852,855,824,788,890,918,911
8858-7,MILA,PERSO,Accionario Países MILA,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5,P,8858-7PERSO,1074.6707,1114.8712,1093.0679,1122.4293,1083.0768,1087.8824,1101.4523,1060.1863,1026.633,1081.1656,1042.0077,1007.8787,998.3265,1009.0178,1065.4581,1065.6498,1033.2421,1034.534,1028.5618,1033.6499,979.696,1005.2097,981.879,956.0318,976.8204,976.5172,1038.8096,1026.2796,1054.6198,1050.8464,1086.4137,1071.8791,1091.7955,1054.1008,1025.9944,1048.3565,1106.4695,1040.7025,1062.367,1104.354,1070.2785,1055.4214,1072.3255,1087.644,1073.434,1014.1974,970.7656,971.2477,1014.5916,1021.3606,1055.9791,1039.366,1004.7373,1040.1748,1038.9195,1033.5834,1090.2359,1099.9134,1127.0427,1138.1012,1134.4795,1045.9747,784.3651,851.4209,866.2769,907.3496,886.0314,887.9398,855.2854,819.0741,926.1402,954.7394,945.6887
