,fundRUN,fundName,fundSeries,bloombergCode,APV,aafmCategory,svsCategory,svsCategoryId,currency,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31
247,9432-3,FMCODMOD,A,LVCDMOA,NO,Balanceado Conservador,FM DE LIBRE INVERSION,6.0,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001749100000000059,-0.002090743081276436,0.0022070620985426004,0.0013208419131995885,-0.002536223902228185,0.00032399264470739375,0.010297770889308389,-0.012644274996665095,0.00127483124184824,0.0029437123783955244,0.004329904926792638,0.0034315330850949177,0.0040789776687402135,0.01300210788254641,-0.0041130077933491105,-0.005748619386628295,-0.0077196566731260186,-0.006889279180040009,0.013115132677420593,0.0015012199811366145,0.011682293505205,0.008853244504290814,0.006572902222687249,0.009708975615402293,0.018434205250907665,0.008791617275253572,0.006739346672970381,-0.013032341882947218,0.011566239388024036,-0.0029224888614229894,0.019533035256113385,-0.02045776736338123,-0.05504883676620009,0.03648233501920406,0.004065512147008565,0.011431742934655764,-0.004282936310068486,0.02234488753505559,-0.012796385087411988,0.0021774435358372646,0.023104167325816993,-0.0001289129438484249,0.02096822686424593
248,9221-5,FMLV AHORRO DÓLAR,A,LVAHDOA CI,NO,"Fondos de Deuda > 365 Dias Internacional, Mercados Internacionales",FM DE LIBRE INVERSION,6.0,D,,,,,,,,,-0.001633742236343716,0.001972829077832916,-0.0023995230393464295,-0.003203680161965594,0.004841759201376528,0.004950710358090138,0.005186887500533421,0.0026708829905635056,-0.001273558910509509,0.0016687738093752458,0.001357619159094936,0.0010169079716062512,-0.0005073454584489934,0.00019328795245465713,-0.001291166671042232,0.001679540342568897,0.002622674895556232,0.0019436319190964113,-0.0005926045233972665,0.002558829795513695,0.0017996162582978315,0.0009732367239092543,0.0018485932529865856,0.001964701522841228,0.0008478478715336912,0.001208086444388634,0.0003661574506190757,0.001333731866273613,0.0012522126902849706,-0.00045663909941029424,0.001488414310955699,0.0014226115481639212,-0.0010529265200527327,0.0009049386740294096,0.0031741367210382787,0.0011645166711378163,0.0007142595209657099,0.0012299462874723055,0.0010360240499751594,0.001041285317070928,0.0036989439613726027,0.003969738148568602,0.004145541153083965,0.0026476613335431054,0.0023350939688000505,0.004641585563667894,0.001209035988736673,0.0031455081734665935,0.0018237620471204252,0.002600618097922114,-0.0020056539294045495,0.0044636566101969866,0.005208195603463084,0.0019424809997961034,-0.02901835643687678,0.017465700168383558,0.005419485847762973,0.005360130026188514,0.006019122441561553,0.0054978213852256985,0.00026475587647678545,0.0023225426686184214,0.0029357255043438446,0.0034676082201323677,-0.0005689778798212419
249,9298-3,FMLV QUANT,A,LVQLATA,NO,Accionario America Latina,FM DE LIBRE INVERSION,6.0,D,,,,,,,,,,,,,,,,0.025534991353026504,-0.05787467965911197,0.06805192521770964,0.029186705907687793,-0.002104489826284195,-0.008884896142516197,0.05613700879059502,-0.11696043360819641,0.0036850218732009665,0.08678986005135059,0.052947200686195295,-0.0016687266062261896,0.00824678995964967,-0.037911517699076414,0.0032931531783051415,0.06978843201898033,0.037894559043979426,0.02948382555769391,-0.018950678125387754,-0.021830433861342535,0.0500812531350201,0.1117889797797651,-0.024434329124783494,-0.015279165865151656,-0.026273619893219302,-0.14605013673792933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,9593-1,FONDO CARTERA AUDAZ,A,,NO,Balanceado Agresivo,FM DE LIBRE INVERSION,6.0,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003267534927609006,-0.0010273407502841003,0.005288503153884072,0.027108864401270027,-0.018992301384931576,-0.015253051002196427,-0.01777471619517379,-0.01187637241306505,0.022107077065932623,-0.00044681560118775554,0.02883258944521927,0.013680126362432654,-0.011532437687565178,0.014843723150952615,0.018532206640147653,-0.00811485519480415,0.019681820538488104,0.013618253452964968,0.053043007309905965,-0.01405989271930097,0.02809514880484376,-0.041544857451263795,-0.11169156393495827,0.06286078454188004,-0.0011743816448342992,0.05099811251418984,-0.00813975697338798,0.04880762080570378,-0.013496758853002055,-0.022790554562538645,0.07712576464680465,-0.011705255840045892,0.026873670248430903
251,9596-6,FONDO CARTERA DEFEN,A,,NO,Fondos de Deuda > 365 Dias Orig. Flex,FM DE LIBRE INVERSION,6.0,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004272548597601178,0.004398737866109004,0.002904141603313981,0.0071567911724930156,-0.0018932990138719186,0.00019058440242281094,-0.002552281938766221,0.005024721218115147,0.003798667296801117,0.0021681226724550307,0.011132339846716022,0.006874488986221117,0.012027577346900076,0.01150753488143108,0.01495438635573354,0.010317402350010996,0.0019522790630850384,-0.020853366134668372,-0.024287380792836877,0.010268576411138985,0.009893970786631234,-0.017136640479729848,-0.03611923312315213,0.017959143163880142,0.01583220191949941,0.005864483482485694,-0.0012681351868151225,0.018568483152843207,-0.009718522469065793,0.006601664991205514,0.012103368857363517,0.000912991680306785,0.012072463032127168
252,9597-4,FONDO DEUDA MED P UF,A,,NO,"Fondos de Deuda > 365 Dias Nacional, Inversi�n en UF < 3 a�os",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0042411679209768405,0.0036162455206905086,0.003970937075393088,0.0025144018614529084,0.00030041090369214984,-0.004264672105851908,0.0022479823347905104,0.0023896487833174884,0.00522128088402285,0.00035565691205241556,0.006644741797593445,0.007023531871584776,0.008857793296548788,0.009081246632077988,0.010421667046659921,0.008552005662271878,0.0033802127039295193,-0.020565031341833517,-0.017954892369623887,0.016507638511619405,0.008060508905954,-0.01602851424854279,-0.018476760984668217,0.021673910995089196,0.011585716381471878,-0.0016073442964927853,-0.0012921660857834194,0.015506346864923248,-0.008540498719667111,0.009400252644671037,0.01264455926125585,0.002788840806731807,0.013693337726855548
253,9811-6,FONDO MUTUO ARRIES,A,,NO,S/C Fondos creados recientemente que a�n no han sido clasificados,FM DE LIBRE INVERSION,6.0,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12664508021318577,-0.040528440065034976,0.06872144293223759,-0.05690247630293921,-0.1058602257629454,0.10990214600863002,0.008975772855004616,0.03753898582607107,-0.022744285502770967,0.0,0.0,0.0,0.0,0.0,0.0
254,9810-8,FONDO MUTUO CONSERV,A,,NO,S/C Fondos creados recientemente que a�n no han sido clasificados,FM DE LIBRE INVERSION,6.0,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005177437632023274,0.004804053842567768,0.012564626024327064,-0.022272562119675765,-0.029547357978175315,0.033351141116366056,0.002935708792131786,0.011119438963283379,-0.004024626300985101,0.0,0.0,0.0,0.0,0.0,0.0
255,9809-4,FONDO MUTUO MODERADO,A,,NO,S/C Fondos creados recientemente que a�n no han sido clasificados,FM DE LIBRE INVERSION,6.0,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0656637890969316,-0.011364217090922168,0.04268963144766458,-0.035275633869848,-0.0681263073252456,0.07582892496708027,0.005881292377625913,0.025880453218588784,-0.012392892978059566,0.0,0.0,0.0,0.0,0.0,0.0
256,8262-7,FUNDACION,A,CDSMFUA CI,NO,Accionario Nacional Large CAP,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,P,,0.04294695043356467,-0.039767745297007884,0.015555747022915067,-0.01050572245872694,-0.04246253719041648,-0.005303549098737204,-0.0018133843173987474,-0.034525796136424036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,8105-1,FUTURO,A,BHFFUTU CI,NO,"Fondos de Deuda > 365 Dias Nacional, Inversion en UF > 5 a�os",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,P,,0.0071454896445382055,0.0055966993672404985,-0.01100894292379584,0.004001772761719202,0.005387023335422292,0.012191085733590956,0.0072309227442977075,-0.0027989717236495126,0.0007600170504387105,-0.0014657775723381228,-0.00242975673599255,0.007286520794709039,0.00800061854106393,0.0021894011811889325,0.004214603603762024,0.006693601204244892,0.004927476008070197,0.005250249972296395,0.012662241200749103,0.007954973303093471,-0.01025050463581545,-0.009789473170260021,0.021413256408608694,0.005258285059819734,0.008492047639712341,0.00351425706747599,0.00628932434917906,-0.0025615318276718257,-0.00144097818033595,-0.0014611702661044834,0.0013441343304760878,-0.0062494625501917644,-0.004062612824953238,-0.0036954988003595757,0.007703642946665479,0.003942011345306806,0.005637518282990639,0.003374986125970647,0.00035033870019596236,0.005889872356216408,0.003913482356590947,0.00410506784193676,0.0028551245756671673,0.0007137255330169623,-0.0053865539178609145,0.0030029016479120596,0.0028241958902888165,0.0074296668801081545,0.0019397894972243979,0.013657046468772194,0.008236381501564916,0.019459465705472967,0.016187055609081513,0.02653734112890782,0.014875773000308401,0.0014402514204847616,-0.038454031117813314,-0.030228150214881233,0.032511391029538705,0.007662615081289514,-0.027679463161191076,-0.02532842137306779,0.05743192734591318,0.03634455719734708,-0.002550151047408189,-0.004316036069923701,0.020782015880514093,-0.022180913529795454,0.01518518607717323,0.01005886679598933,0.0030997332613478257,0.023760822064689213
258,8521-9,GEST. CONSER. DOLAR,A,MIXBRAS CI,NO,Balanceado Conservador,FM DE LIBRE INVERSION,6.0,D,,-0.010470356150391158,-0.011545950799410898,0.004309541513977777,-0.007743009169823067,-0.022689831167660546,-0.004925763916418524,-0.024733342025614058,-0.01484139444816368,0.022900090069226886,-0.0109719832355607,-0.018563947161144068,-0.010947775984120556,0.008763403157692196,0.033430233833128264,0.012426667594705565,-0.0071136639386606415,0.018632909254672425,0.013485220636977102,0.005410461088139584,0.00047808270125671015,-0.007132984289220157,-0.02066409452339868,0.006473493257021623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,9116-2,GESTION CONSERVADORA,A,BTGGCON CI,NO,Balanceado Conservador,FM DE LIBRE INVERSION,6.0,P,,0.010784346273093437,0.005191577248827128,-0.003308879300380374,0.0018984717322245714,0.0007395158932046453,0.013313232108466577,0.0018753799645387925,-0.012366969985480702,0.010134721254769996,0.0020164769433312912,-0.007677862037071104,-0.009491381190572246,-0.016300435618653797,-0.006077339939482895,-0.005008666755329183,0.02403037610013037,-0.012632940224648448,0.011473805710063179,0.015129517910173584,-0.006703152467966822,-0.0008400161272106299,0.002552413799198794,0.006267569839300213,-0.0021263742243416983,0.012080040253468871,0.01098143351124703,0.18022289667670477,0.014630754716264738,-0.00222224964560791,-0.002902013535708181,-0.005638940701173545,0.0021950022131906888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17950474328049326,0.018329660747274046,0.01970678731918385,0.000564774871911089,0.002243473746861957,0.009221150568298864,-0.0004077485703373185,0.006884260596567993,0.01265397310785299,0.0,0.0
260,9873-6,GESTIÓN AGRESIVA,A,,NO,S/C Fondos creados recientemente que a�n no han sido clasificados,FM DE LIBRE INVERSION,6.0,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.011645004318425967,0.04512534581463057,-0.008136201698403789,0.03305820484191169,-0.01761006253543984,-0.010012167299793484,0.06695503974143868,-0.01807397719197945,0.0352199612832127
261,9872-8,GESTIÓN CONSERVADORA,A,,NO,S/C Fondos creados recientemente que a�n no han sido clasificados,FM DE LIBRE INVERSION,6.0,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015989286372587008,0.013170046918957068,-0.005243733325037914,0.020296567493555573,-0.012776968163896285,3.8032010339916766e-05,0.026824547836483026,-0.0050204114836431835,0.020178604647275833
262,8294-5,GLOBAL,A,CDSMGLA CI,NO,Accionario Desarrollado,FM MIXTO,4.0,D,,0.043863222111241607,-0.016861031355535627,0.011480426281665679,-0.0005621957687773627,-0.0342222380596644,0.019352445509477567,-0.06738745004404978,-0.04442644004222174,0.07916194018376,-0.007651718763546755,-0.017109194888507706,-0.061750045133381226,-0.019547765597195954,0.06609029663930643,0.005178274573617969,0.006399305477889472,-0.014766155083523302,0.03427165938559873,-0.0021443167427107612,0.00031147796293407026,-0.027261540898798398,0.006164177291875683,0.016301519149488408,0.021773679227991227,0.02266820927932578,0.007912632553348065,0.011279736821349973,0.013548423690533884,0.002469964871045338,0.01867955360903739,-0.001515734620649134,0.022700681307331827,0.024111682865934903,0.01580338278974147,0.014347576563885855,0.04293034077735092,-0.03280022076645406,-0.03333104163443967,0.01903686050639708,0.005984739785956927,-0.01641938342902638,0.023227449253877985,0.014467660742690347,-0.004838716984038149,-0.09435427749443925,0.005011312522815281,-0.07714986793366985,0.071976224928328,0.02963378174021125,0.014553399905481434,0.03134622527709863,-0.049569519215315605,0.05102355692976124,0.009443894762493521,-0.02285688690747656,0.003460541316053334,0.018081902791158955,0.027985760628686185,0.023925904973207457,0.0023384547929188315,-0.08880143824097164,-0.11323605893199395,0.1023238613954105,0.03852979695506997,0.024833067925815078,0.06245612113450849,0.05857408348783788,-0.030657096900359337,-0.02523454137841663,0.09718331171401529,0.0384070532023284,-0.003994015713324028
263,9094-8,GLOBAL DEBT,A,CGCHGDA CI,NO,"Fondos de Deuda > 365 Dias Internacional, Mercados Internacionales",FM DE LIBRE INVERSION,6.0,D,,0.016078152030121196,-0.007411116675012597,0.018363434567652215,0.0032695927870800556,-0.01777602212127183,-0.009652121455861695,-0.025177664974619263,-0.0352009997917101,0.0272020725388602,-0.007145859604876015,-0.019898391193903353,-0.01555075593952493,-0.005155770074594002,0.034623442496416246,0.02099541724395171,-0.00020876826722338038,0.01555648360826889,0.014701346766731849,0.01458966565349562,0.001597763131615526,-0.007577268195413711,-0.03757283504118947,0.0068893528183715524,0.011300020733983063,0.012506406970784312,0.0027336235699098044,0.00888529886914391,0.008606885508406714,0.002083746775153772,0.007624517278938647,0.0051100628930815795,0.0030308955807587523,0.0038015401111219926,0.0020392309186250124,0.001356720612462503,0.004064647246685427,-0.010024096385542358,-0.004283906143510818,-0.0032267527134055562,-0.013929762605454199,-0.01223637087146845,0.015107261557055107,-0.01508086119654728,0.008864712400523889,-0.010084872690963698,-0.005648577768811669,-0.001217285453438799,0.02864107251675807,0.012736966824644647,0.005947158038412725,0.006202752471409223,0.00048160277403197504,0.02243188601136037,0.007627118644067732,-0.005887300252312877,0.0033840947546530664,0.004871650740116307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,8301-1,GLOBAL DOLLAR,A,BCHGLDO CI,NO,Accionario Desarrollado,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,D,,0.04954641195834819,-0.009459847057421866,0.009608102738273505,0.004286205953210942,-0.03139380700106409,0.0037929783180621346,-0.07242510264523294,-0.047059270575947165,0.07727763037488056,-0.0036549971242166857,-0.022439094091591172,-0.06974534675347066,-0.016661690995081857,0.060778342009866426,-0.00025206016505430195,0.010452587181065898,-0.019317082675165298,0.03578144117131288,0.004543870912179893,-0.003079519006604192,-0.0164018692502087,0.011595467127133885,0.016007896403895217,0.01894954392721382,0.023753257558436713,0.009677284837252387,0.015537350582983223,0.016310934417354872,-0.0017055787007189682,0.018199277230994904,-0.0023769572497633895,0.015971538338093616,0.017387191274640612,0.015328778024566114,0.008007413312209888,0.05333199596468363,-0.0439959203139092,-0.023895665144581635,0.0007927452007290281,0.00016179416243300437,-0.013147861840026698,0.028463731985520102,0.008205914069095765,-0.0002931237772786366,-0.08689385478541334,0.013044741062521403,-0.08523757287812028,0.08135280427730018,0.02334743828969077,0.009571684280430537,0.03307262647709441,-0.06331842558678702,0.05755597132510637,0.0013374959453695823,-0.025774685967993927,0.012273102940290936,0.02580390412293454,0.022504017373881302,0.028346846313685337,-0.009398167205527885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,9095-6,GLOBAL EQUITY,A,CGCHGEA CI,NO,Accionario Desarrollado,FM DE LIBRE INVERSION,6.0,D,,0.05236059840683871,-0.0015692790547401358,0.006564349112426093,0.008450445485441493,-0.029875216322069575,0.014740399962444917,-0.06587712805329382,-0.05338748019017436,0.09479962331275504,0.005830067858166865,-0.0102622576966932,-0.0856374807987712,-0.003464930701385982,0.06374460014750816,0.006438193343898613,-0.0007873240822753313,-0.027282576578351314,0.04262859457270163,0.006603865203457238,-0.0006753497346839721,-0.011681791851708812,0.000976848686138343,0.013662535376207652,0.025705208433618898,0.026187347475126854,0.012165005030641218,0.020694017711910373,0.029216467463479612,0.0020645161290322456,0.029358743239763063,-0.00108414644316579,0.020454165970946736,0.02274400719954195,0.021678265738740876,0.018243031631694384,0.05221068819684738,-0.034785150540777576,-0.03134463961235601,0.010942629357511446,0.003633833307561396,-0.015946383175410195,0.025520588695788327,0.007404580152671869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,9450-1,GLOBAL INCOME,A,PPGLINA CI,NO,Balanceado Conservador,FM DE LIBRE INVERSION,6.0,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.005225314652514523,-0.020192605905414718,-0.0008861916828044603,0.012146771406194246,0.0022406437772675147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002653552225449385,0.0,0.013168952791360322,0.015999237713926195,0.007270928274347277,0.01411355956046334,-0.02273559989582552,-0.0050436816602704715,0.02513523140985563,-0.06499692857169381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,8088-8,GLOBAL MID CAP,A,BCHPREF CI,NO,Accionario Desarrollado,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,P,,0.02977588613542559,0.01046959132252967,-0.012692453557064831,0.015087261018603693,0.015122065044598454,0.045719016322221195,-0.02327028415908361,-0.04541255047275794,0.046046489672729285,0.033193502329625924,-0.023469337816855673,-0.0806628367117973,-0.02844417848120817,0.033793293728543006,-0.0123814700737499,0.05650106045949843,-0.07737259018166276,0.03818874689224905,0.03835574837843869,-0.03077045949649171,-0.03628187481746903,0.06671532487236642,0.011929056444299091,-0.01621774587232394,0.025515058068026564,0.02873251851993075,0.025317872508134,0.019948344599074685,-0.007323020375559652,-0.0035136030744343794,-0.050346434500168624,0.04636361630694208,0.012375386372692754,0.031873624771275866,-0.03818362811149334,0.011440266433967672,-0.06008175823926043,0.004475306844965221,0.012085016987248398,0.0417617710595819,0.015005651856063507,-0.0036749350426191763,0.06841559889955073,-0.043313947685376,-0.05592856753134301,-0.02195184287306773,-0.07308377332405747,0.03697771181017839,0.022006757129588772,0.031134985095782497,0.03657611938008953,-0.034566113462078385,0.01156666509934734,0.027522500421349072,-0.021283604387886457,0.03782108839386433,0.034842147496828346,0.12296559384565242,-0.05064663355361787,0.04038073441185097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,8118-3,GOLD,A,SECGOLD CI,NO,"Fondos de Deuda > 365 Dias Nacional, Inversi�n en UF < 3 a�os",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,P,,0.005882967295557373,0.0038087543211846597,-0.0015447973621643962,0.0038076445795309777,0.006585596682081585,0.007949685131547923,0.004409734876917204,-0.0005380440455597935,-0.0014973674528361292,-0.00020316046668089616,-0.002900776138502592,0.01071809299325932,0.006834430196641872,0.0030605253847357794,0.0028050850011380746,0.004697227644870239,0.003754583257981281,0.0014640342125353811,0.006785009335375625,0.004256492535724465,-0.004052939673017675,-0.005773880659463826,0.012530943713392695,0.005641711706034558,0.007312494866044128,0.002625383850328955,0.005092585378090986,-0.0007597774805754298,-2.7375838885790316e-05,-0.002091336057001736,0.0041849696491482735,-0.004663914607910935,-0.0049761207094447535,0.003361418252649351,0.0063917976953369315,0.005049937950961203,0.005052565623688388,0.0020660221215387242,0.0007195292752026905,0.005659724842233205,0.0038159624509070955,0.003528378897677875,0.0018508051326977526,0.00123795846751662,-0.0023136516513106997,0.0023773161013238564,0.0022369864933518002,0.005360930038113221,0.0007125718318747865,0.006777404531095765,0.007452349838356964,0.008816339721964717,0.007618257193978462,0.011541598147210896,0.007328430986785817,0.003591047694420535,-0.014639852117376173,-0.030433610430308566,0.016346510765788747,0.009251820958283474,-0.013927193073830835,-0.03273714766232705,0.029414274413602337,0.00966249092777094,0.005351985956039362,0.0013393262784222593,0.015232820418444204,-0.007281760631650203,0.009172695236341788,0.010189461618114848,0.004110434779397432,0.015202293866552807
269,8946-K,HIGH YIELD LATAM,A,EHYLAMN CI,NO,Inversionistas Calificados T�tulos de Deuda,FM DIRIGIDO A INVERSIONISTAS CALIFICADOS,8.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0379158557350503,0.05305632302838226,0.028428351018529474,0.09519485065517808,0.0016860847441908522,-0.00450630689413678,0.007634930684206731,0.028679339939920778,0.009776441346492026,-0.008664400884783818
270,8315-1,HIPOTECARIO Y CORPOR,A,LARRHIA CI,NO,"Fondos de Deuda > 365 Dias Nacional, Inversion UF > 3 a�os y =<5",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,P,,0.01230291742119749,0.0060497651626258975,-0.00657883187255337,0.005706938610164247,0.004896978171126998,0.01151792240311722,0.007289899239113273,0.0008534004255369432,3.2698701291966614e-05,-0.002215008235929683,-0.006223258588309188,0.010037974600643818,0.010872599511262626,0.00502059722094228,0.00403599459321935,0.0063204150616476,0.00509877900810185,0.007972610898725918,0.014216726152787462,0.012049803395021152,-0.0063557250519769015,-0.020562243835976157,0.020105931865840754,0.008041546181677184,0.00933482534359431,0.00325386566668473,0.006543883776644943,-0.0022296591206787397,-0.000741756725782805,-0.002913063802279625,0.0030766386801546197,-0.005771217878417834,-0.007021206776928968,0.0006238472661432848,0.007211318698404412,0.005252792964827169,0.005402264386131783,0.0026051977996337516,0.00022648116029033716,0.005894189458174992,0.0039003923785747574,0.004884878804727766,0.0033839344276895833,0.000290188417380266,-0.005124766751198773,0.002469309092780758,0.0031602041337635,0.007648870738611313,0.002124781148654664,0.012319147507581452,0.008128397897277706,0.014499029546159337,0.01398910670005904,0.018087277497586207,0.012994741493362882,0.0017376706261109653,-0.027422437582486525,-0.037354383819479975,0.02021586893882521,0.00993870893953619,-0.018260894572106334,-0.026344924514918433,0.01726737334120587,0.014136435493636856,0.0007214783392093249,-0.00034798639484190375,0.022921440489215072,-0.0139197933655828,0.011939524242295274,0.010871517914957884,0.005873165006276215,0.020174805650148286
271,8023-3,HORIZONTE,A,BCHEMPR CI,NO,"Fondos de Deuda > 365 Dias Nacional, Inversion en UF > 5 a�os",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,P,,0.008870784725210745,0.008891413651217484,-0.009611956597990301,0.004764619126940373,0.003907061773696485,0.011533980996187854,0.008167116091443383,-0.0012839255329432087,0.003019034282564226,-0.0004080615308978963,-0.003625054236837566,0.00703497387670593,0.012619816730124134,0.004928814670252857,0.005083703017824126,0.005597183994556776,0.00599236910095291,0.009818699846718681,0.016806807834526483,0.013283688742490085,-0.00797182673700314,-0.02008780482212935,0.022509741631309366,0.010138559477658182,0.011146331494360062,0.002940178711506203,0.007683778409789177,-0.003574372188372088,-0.0018527368912133468,-0.004430265606773065,0.003258983872097554,-0.005366602565952894,-0.010580988769739563,0.0009812086210758686,0.009431860259977665,0.004513561343698846,0.006381047959021613,0.004234642320770421,0.0015742945405701203,0.005212345179602895,0.004386617140222926,0.005097983224761515,0.005040994737999682,0.0005166495179576014,-0.004695680246462941,0.003739175558518104,0.0062896838139185895,0.006839434970529412,0.0033503360358775325,0.01580859610919516,0.008157232274820458,0.019219187506554825,0.016987889975295323,0.02416860362748685,0.018263524274850562,9.883226441487203e-05,-0.037003266888207986,-0.04387551770582143,0.03375974490685074,0.016947700417274447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,9345-9,IG LATAM,A,FICGLIA CI,NO,Inversionistas Calificados T�tulos de Deuda,FM DIRIGIDO A INVERSIONISTAS CALIFICADOS,8.0,D,,,,,,,,,,,,,,,,,,,,,,0.0,-0.0012040939193257438,0.013964235483223009,0.012186664024571359,0.01869616288175391,0.004804458537522871,0.01109304771923103,0.0102146978151898,0.006553693474393718,0.011626825411589659,0.006344244207429295,0.004202832343535912,0.003912291875170615,0.002809497915533976,0.002711251694532235,0.0008111762054980876,-0.015670028818443926,-0.00439158279963392,-0.005881271825032175,-0.01386577925679433,0.0027184101987252074,0.02131438721136769,-0.005583524027459985,0.0005522827687776122,0.0,0.0,0.0,0.0,0.0,0.0,0.002575896964121638,0.004220957973940065,0.025402046783625787,0.009802174300481026,0.01553123896929054,0.003562738964198786,0.0010390510000863884,-0.0051033647608338395,0.013215093027299618,0.0,-0.015445340655568907,-0.1336935680669339,0.05020120724346078,0.040808506561931246,0.03304187758858723,0.024144689950106768,0.014789038712483826,-0.003343334762108907,0.0074832272492688645,0.025697942457098888,0.018478441817879165,-0.0044132069303695065
